Unnamed: 0,ID,goods_url,reviews_url
,1-000051,https://www.amazon.es/Philips-serie-lattego-ep2231-40/dp/B07MMSWP78/ref=sr_1_8?dib=eyJ2IjoiMSJ9.hm_0gtZLV81iXXXtKmlJBukw1-YLVxl46pozcPTCJEZRyZspar_iwpBR3EVyK5U8HLvWZz3Qmtn8mB3LBO54S8ed-v54It4Uk4xz0w48XkLhIlGEKueoOlq4M-5PRtZuG4BUO8duJHKCxbHdmDp_GfYGniiZBw0DXFanlSBtrWiqW7oCEcTk8JvUrmRftutsXPTxOuuvYaDfE7la4mP84ffjke69eou__qOxUIFkWUbhw0xmxPv6zS837XSYanX71v1dlqenmNc8QK8WLuBsTxt32e0twlbyWWCYniU3uxo.vU_YhbI33x6j3-eUUiyH5BehdoVNq9NU-U5zwwUA3DM&dib_tag=se&qid=1723382278&s=kitchen&sr=1-8,https://www.amazon.es/Philips-serie-lattego-ep2231-40/product-reviews/B07MMSWP78/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000052,https://www.amazon.es/gp/aw/d/B0CLVS2TWS/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=dccf11a3ee1a077521b9612a54936ff9&hsa_cr_id=0&sr=1-1-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_0_title&pd_rd_w=ZTNG5&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=J52DD7XNHV1XFD1879D7&pd_rd_wg=PL8SN&pd_rd_r=19513a42-2752-4f81-9bee-ad4a996b472a&th=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM11-112-B-Superautom%C3%A1tica-Soft-Touch/product-reviews/B0CLVS2TWS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000053,https://www.amazon.es/Cecotec-Cafelizzia-White-Sistema-Calentamiento-vaporizador/dp/B087RP269L/ref=pd_dp_d_dp_dealz_related_d_sccl_3_5/262-2739010-6039420?pd_rd_w=0NEJv&content-id=amzn1.sym.443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_p=443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_r=F8S9G6CBPXA7SDCCST63&pd_rd_wg=OLqTy&pd_rd_r=1c8206dc-4ca0-498f-9615-bf9629f90f90&pd_rd_i=B087RP269L&psc=1,https://www.amazon.es/Cecotec-Cafelizzia-White-Sistema-Calentamiento-vaporizador/product-reviews/B087RP269L/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000054,https://www.amazon.es/Cecotec-Cafelizzia-Thermoblock-ForceAroma-Vaporizador/dp/B0CL9XPBWK/ref=pd_dp_d_dp_dealz_related_d_sccl_3_6/262-2739010-6039420?pd_rd_w=0NEJv&content-id=amzn1.sym.443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_p=443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_r=F8S9G6CBPXA7SDCCST63&pd_rd_wg=OLqTy&pd_rd_r=1c8206dc-4ca0-498f-9615-bf9629f90f90&pd_rd_i=B0CL9XPBWK&th=1,https://www.amazon.es/Cecotec-Cafelizzia-Thermoblock-ForceAroma-Vaporizador/product-reviews/B0CL9XPBWK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000055,https://www.amazon.es/Krups-EA8108-s%C3%BAper-autom%C3%A1tica-selecci%C3%B3n-intensidad/dp/B00INSX904/ref=pd_rhf_dp_s_pd_sbs_rvi_d_sccl_1_6/262-2739010-6039420?pd_rd_w=JrxXa&content-id=amzn1.sym.6ad1d31a-2b05-44ca-b80b-8098fd101e89&pf_rd_p=6ad1d31a-2b05-44ca-b80b-8098fd101e89&pf_rd_r=R9KQBJ6CTH3ZZ7B9BN0T&pd_rd_wg=tnDxL&pd_rd_r=3a5f8a7a-99f3-45ac-9e9c-c905d5c9222e&pd_rd_i=B00INSX904&th=1,https://www.amazon.es/Krups-EA8108-s%C3%BAper-autom%C3%A1tica-selecci%C3%B3n-intensidad/product-reviews/B00INSX904/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000056,https://www.amazon.es/gp/aw/d/B09CGSCBK5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=dccf11a3ee1a077521b9612a54936ff9&hsa_cr_id=0&sr=1-2-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_1_title&pd_rd_w=UF1AH&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=PJQMH4BXY1VXM6RVQSJH&pd_rd_wg=kG8hX&pd_rd_r=a5c1f038-6a05-491c-bff5-54041bcfb358,https://www.amazon.es/DeLonghi-Magnifica-superatom%C3%A1tica-Cappuccino-ECAM292-33-SB/product-reviews/B09CGSCBK5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000057,https://www.amazon.es/DeLonghi-Magnifica-ECAM-22-110-SB-superautom%C3%A1tica/dp/B00400OMUK/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=FZI4g&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=4Y1S3K6CAEETA4ZAS143&pd_rd_wg=a68TB&pd_rd_r=ff2bb6ee-4fe0-48a4-9576-32d6c029ec2f&pd_rd_i=B00400OMUK&th=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM-22-110-SB-superautom%C3%A1tica/product-reviews/B00400OMUK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000058,https://www.amazon.es/DeLonghi-ECAM-21-110-B-Cafetera-autom%C3%A1tica/dp/B0050JL66S/ref=pd_sbs_d_sccl_3_5/262-2739010-6039420?pd_rd_w=gafLi&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=93E5D38E8Q0BBP1SK4HY&pd_rd_wg=jJ923&pd_rd_r=195d963c-6077-442d-ad8e-4197848f728d&pd_rd_i=B0050JL66S&th=1,https://www.amazon.es/DeLonghi-ECAM-21-110-B-Cafetera-autom%C3%A1tica/product-reviews/B0050JL66S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000059,https://www.amazon.es/DeLonghi-ECAM-totalmente-autom%C3%A1tica-espumador/dp/B01FOAFWLW/ref=pd_sbs_d_sccl_3_6/262-2739010-6039420?pd_rd_w=gafLi&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=93E5D38E8Q0BBP1SK4HY&pd_rd_wg=jJ923&pd_rd_r=195d963c-6077-442d-ad8e-4197848f728d&pd_rd_i=B01FOAFWLW&psc=1,https://www.amazon.es/DeLonghi-ECAM-totalmente-autom%C3%A1tica-espumador/product-reviews/B01FOAFWLW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000060,https://www.amazon.es/DeLonghi-Magnifica-Cafetera-Smart-Negro/dp/B084SC7KT6/ref=pd_ci_mcx_pspc_dp_d_2_t_2?pd_rd_w=FZI4g&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=4Y1S3K6CAEETA4ZAS143&pd_rd_wg=a68TB&pd_rd_r=ff2bb6ee-4fe0-48a4-9576-32d6c029ec2f&pd_rd_i=B084SC7KT6&th=1,https://www.amazon.es/DeLonghi-Magnifica-Cafetera-Smart-Negro/product-reviews/B084SC7KT6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
