title,rating,body,author,date
Regalo,"5,0 de 5 estrellas",Me gustó mucho,Cliente Amazon,Revisado en España el 6 de abril de 2024
No ha durado ni la garantía + pésimo servicio postventa,"1,0 de 5 estrellas","Ni los 24 meses de garantía ha durado, y al enviarla a Create han dicho que se ha estropeado por mal mantenimiento, cuando se ha usado con agua filtrada desde el primer día
No ofrecen reparación, ni reemplazo, ni reembolso, 0 proactividad de cara al cliente
Primer y último producto que les compro",MaX,Revisado en España el 3 de abril de 2024
Está bien,"3,0 de 5 estrellas","Después de más de dos meses usándola hace muy buen café, pero me parece que los materiales de la cafetera son malos muy plasticucha Y no sé el tiempo que durará la cafetera, pero para el valor que tiene podría tener unos materiales mejor. Por lo demás, muy muy bien hace un café estupendo",Lorena,Revisado en España el 14 de marzo de 2024
Perfecta!,"5,0 de 5 estrellas","Me encanta! Soy adicta al café y me gusta tomarme un buen espresso espumoso y cargado de sabor. Antes de comprar este modelo, tenía el modelo anterior sin el acabado de madera. Y ha funcionado perfectamente durante 4 años. Luego ha empezado a tener fallos de presión y he decidido cambiar a una cafetera carísima de Delonghi dedica arte y es que no merecía la pena. Hacía el café menos intenso y el espumador de leche no servía para nada, porque dejaba la leche igual de líquida y sin espuma.He vuelto a CREATE porque a parte de tener un diseño tan precioso, hace un café maravilloso y el espumador de leche es una maravilla. Y todo eso por un precio tan reducido, que no hace falta pagar cientos de euros por una cafetera que va a dar un resultado parecido. Lo recomiendo 100%. Espero q esta, con el uso y el cuidado adecuado, dure más de 4 años",Perfecta!,Revisado en España el 22 de febrero de 2024
EXCELENTE,"5,0 de 5 estrellas",como única pega que limpiar el palito del vapor/calientaleche es un fastidio,Sil at,Revisado en España el 20 de febrero de 2024
Un valle realmente bueno por el precio relativamente bajo.,"5,0 de 5 estrellas",Un valle realmente bueno por el precio relativamente bajo.,Sylvie O'Connell,Revisado en España el 5 de febrero de 2024
Magnífica cafetera (café con espuma consistente ) y extraordinario servicio de atención al cliente.,"5,0 de 5 estrellas",Uno de los pilotos no se encendía. Me puse en contacto con ellos y organizaron la devolución sin ningún problema o coste. Mientras compramos otra igual en su página web. Muy buen producto a un precio inigualable.,Alfonso,Revisado en España el 30 de enero de 2024
Muy linda y buena pero fragil,"4,0 de 5 estrellas","La cafetera es muy linda, el estilo es muy chulo y fácil de usar, el unico inconveniente es que es de plastico muy fragil, siempre al poner el cafe hay que tener mucho cuidado porque a la menor fuerza se mueve toda la maquina.",Alexis Vaquero,Revisado en España el 23 de enero de 2024
Precioso diseño y buen funcionamiento a buen precio,"5,0 de 5 estrellas","Si quieres una cafetera sin complicaciones, bonita y a buen precio, esta es una opción genial. El diseño ""retro"" es precioso y el funcionamiento sencillo. Aunque abunda el plástico, se ve robusta. Yo la conseguí de oferta y, la verdad, estoy encantando. No he probado el vaporizador, pero el café sale muy bueno, aunque claro, eso ya depende del tipo de café que le pongas. Una gran compra.",Hank Solo,Revisado en España el 22 de enero de 2024
Buena cafetera de gama baja,"5,0 de 5 estrellas",La famosa cafetera Delonghi creo que se han subido a la parra. Demasiado cara para ser gama baja. Este producto en cambio guarda una buena calidad precio y el resultado es más que aceptable. Me la habían recomendado y creo que es un acierto.,Fernanrouse,Revisado en España el 15 de enero de 2024
