title,rating,body,author,date
Cumple,"4,0 de 5 estrellas","A veces no calienta bien el café.
Si utilizas el modo express calienta menos el café.
Hay que descalificar muy a menudo a pesar de poner agua de baja mineralizacion.",R&S,Revisado en España el 2 de agosto de 2022
Buena cafetera,"5,0 de 5 estrellas","Una cafetera genial que tiene un litro de capacidad, buenos materiales y que funciona como se espera de una cafetera de cápsulas.

La única pega es que, los botones de hacer el café o cambiar la temperatura son algo duros pero, por lo demás, PERFECTA.",Muten Roshi,Revisado en España el 1 de agosto de 2022
Excelente producto,"5,0 de 5 estrellas",Excelente producto la única pega es que solo se compra cápsula de ellos,Pepe,Revisado en España el 12 de julio de 2022
Estropeado después de 5 meses,"1,0 de 5 estrellas","La máquina no chupa agua después de menos de 6 meses de uso. La compré cuándo se rompió la que tuvimos años, la versión nueva ni 6 meses....",Cliente Amazon,Revisado en España el 12 de julio de 2022
Una decepción,"1,0 de 5 estrellas",Me llego con el depósito del agua roto … me tocó tirarla,Ferran navarro prat,Revisado en España el 1 de julio de 2022
"Ya es la tercera que compro, son una maravilla","5,0 de 5 estrellas","Esta cafetera es una maravilla, puedes poner la cantidad de café y se para sola",Silvia,Revisado en España el 20 de junio de 2022
Cafe rapido y sabroso,"5,0 de 5 estrellas",Me gusta tu mucho esta cafetera Calienta muy rápido y el café está muy bueno Yo venía de usar una nespresso y no tiene nada que envidiarle.,moises,Revisado en España el 15 de junio de 2022
"Fácil de usar, difícil de sacar la cápsula","4,0 de 5 estrellas","Buena cafetera, muy fácil de usar, pudiendo calibrar la cantidad de agua según marque la cápsula que vas a usar. El contenedor de agua es de 800 ml, por lo que nosotros lo tenemos que rellenar cada 3 días aproximadamente (con la anterior cafetera era cada día).
Es muy intuitiva, con un botón regulas la temperatura (4 opciones) y con la rueda la cantidad de agua. El otro botón es para que empiece a salir agua.
Un aspecto positivo es que se para sola cuando ha salido la cantidad de agua programada, no hay que estar pendiente de pararla.
Un aspecto negativo es que en la nuestra cuesta bastante sacar el plástico de la cápsula. Hemos encontrado el truco, abrirla 2 veces y parece que así va un poco más suave, pero no creo que sea normal. De todos modos nos la hemos quedado.
El sabor del café es bueno, algún amigo que ha venido a casa incluso repite, parece café de bar.
Estamos contentos con ella en líneas generales.",Fran,Revisado en España el 12 de junio de 2022
Tamaño y diseño,"5,0 de 5 estrellas","La comore para regalo, yo tengo otro modelo. Es compacta, automática y ocupa poco espacio. Es fácil encontrarle un hueco en una pequña cocina. Al ser para mi hija que vive sola es perfecta. Puede hacerse muchas bebidas que le gustan (te, diferentes cafés...) perfecta. Funciona muy bien.",Begoña,Revisado en España el 10 de junio de 2022
Cafetera ok. No me gusta el cafe,"3,0 de 5 estrellas","La cafetera está bien. Tengo también nesspresso y prefiero los cafés de esta última, son más ricos.",Yolanda Herranz,Revisado en España el 5 de junio de 2022
Muy cómoda y práctica,"5,0 de 5 estrellas","Es muy fácil de usar. A diferencia del modelo que tenía antes, en esta se pueden seleccionar diferentes temperaturas del agua y la cantidad. Se detiene sola, lo cual me resulta muy práctico.",ARB,Revisado en España el 28 de mayo de 2022
Encantada con la compra,"5,0 de 5 estrellas",Estoy encantada con la compra.,Elena O,Revisado en España el 28 de mayo de 2022
Buen producto,"5,0 de 5 estrellas","Pues cambie está por una de las primeras cafeteras dolce gusto, q me ha durado unos 10 años. Está evidentemente, es mejor. Calienta más el café y lo de echar y pararse el café automáticamente ,es muy cómodo , xq no hay q estar pendiente de q se pase echando café y llega un momento q saldría aguado.La uso con una cápsula rellenable y cogiendo la medida , sale buen café.",Non,Revisado en España el 19 de mayo de 2022
Tres meses ha durado,"1,0 de 5 estrellas",A los tres meses de comprarla se ha roto el muelle para presionar la cápsula y ya no funciona.Decepcion total.,Miguel,Revisado en España el 13 de mayo de 2022
Excelente producto !la mejor elección,"5,0 de 5 estrellas",Fácil de usar,Valmiro loaiza,Revisado en España el 7 de mayo de 2022
Perfecto!!,"5,0 de 5 estrellas","Máquina estupenda! Muy buena oferta, me ha encantado! Y el envío, súper rápido como siempre,,,",Jose l.,Revisado en España el 27 de abril de 2022
Lo facil,"5,0 de 5 estrellas","Todo en la cafetera es bueno
No hay pegas",Juan Antonio Giménez,Revisado en España el 25 de abril de 2022
Muy cómoda,"5,0 de 5 estrellas",Muy cómoda. Le das al botón y te puedes ir a hacer otra cosa antes y mientras se calienta y te echa el café,Manuel,Revisado en España el 12 de abril de 2022
Buena máquina pero cudado con tu lengua!!! 🔥,"3,0 de 5 estrellas",Me gusta todo menos el conrtrol de temperatura. No se si soy el único y mi máquina es defectuosa pero poniendolo en el modo caliente más bajo me quemo la lengua y tengo que esperar 10 min hasta que se enfrie lo suficiente...,Corderoure,Revisado en España el 10 de abril de 2022
Absolutamente recomendable!,"5,0 de 5 estrellas","Esta es la tercera maquina de cafe de capsulas Dolce Gusto que compro y la primera que es automatica, estoy encantado: mas silenciosa, mayor deposito de agua, muy fácil de limpiar (personalmente no me gusta tener un deposito con las capsulas usadas).
Pero lo mejor es la posibilidad de graduar la cantidad de agua y q se detenga sola cuando llega a la medida, siempre tenia q estar pendiente para pararla yo.
Esta máquina tiene ademas la posibilidad de echar una segunda dosis extra mas concentrada para los muy cafeteros, varios niveles de temperatura del agua, y un piloto de aviso para descalcificar.
No tiene botón de encendido, apagado, levantando la tapa para colocar la capsula se enciende sola, lo mismo para apagarse tras un tiempo de inactividad.
La unica pega es la app de Dolce Gusto, no hay manera de aplicar los descuentos al comprar capsulas, , no tiene ofertas mejores q las q puedas encontrar aquí mismo, y los premios por puntos son digamos exóticos.",Jorge G.,Revisado en España el 31 de marzo de 2022
Es justo el producto que queria,"5,0 de 5 estrellas","Si me gusta, muy fácil de usar y limpiar",J. Angel Lopez Vilela,Revisado en España el 30 de marzo de 2022
Genial,"5,0 de 5 estrellas","Cómoda, gran capacidad para ser dulce gusto y muy práctica.",Shoppy,Revisado en España el 28 de marzo de 2022
Fantastica cafetera,"5,0 de 5 estrellas",Es un modelo de dolce gusto muy moderno y compacto. Además es completo y funciona genial.,AJOC,Revisado en España el 28 de marzo de 2022
Me encanta,"5,0 de 5 estrellas",Me encanta!! Muy buen producto y muchos tipos de cafés a elegir,María Del Pilar,Revisado en España el 16 de marzo de 2022
PERFECTA,"5,0 de 5 estrellas","Es la tercera Dolce Gusto que tengo y la mejor. Es automática. Muy mejorada. Pequeña, cómoda para rellenar agua. Tres temperaturas. On-off automático.",M.Merce Sanchez,Revisado en España el 8 de febrero de 2022
Fácil de manejar,"5,0 de 5 estrellas","Me ha gustado mucho, lo de limpiar, realmente nose en que momento hay que descalcificar la cafetera... si alguien sabe me gustaría que me lo dijera gracias 😊",Veronica,Revisado en España el 7 de febrero de 2022
"Excelente compra, la recomiendo 100 %","5,0 de 5 estrellas","Me gusta porque es muy fácil de usar, el sabor de sus cafés, capuccinos etc son muy buenos, se limpia muy fácilmente. Lo que pienso que deberían de nécoras es que hiciese menos ruido al salir el café. De todas formas le doy 5 estrellas.
Un saludo",Merche Ruiz,Revisado en España el 24 de enero de 2022
Todo tal como esperaba,"5,0 de 5 estrellas","Por el tiempo que llevo utilizando, todo muy bien y fácil de usar,muy contento",Francisco Rodriguez Zamora,Revisado en España el 23 de enero de 2022
