title,rating,body,author,date
Me encanta - con pequeños 'peros',"4,0 de 5 estrellas","Me encanta el gran abanico de variedades que se pueden hacer con cantidades de agua, café y leche que se pueden ajustar al gusto, al igual que el grado de molido y la temperatura. El lattecrema tiene 3 variedades de espuma para preparaciones riquísimas al gusto de cada usuario.
Resto una estrella porque:
--gasta mucha agua en sus procesos por lo que el depósito debería de tener mayor capacidad.
--la boquilla de lattecrema, si bien se puede ajustar algo de largo y altura, queda muy separada en caso de tazas normales y pequeñas- cae algo de leche o café fuera..
--por su precio debería de traer algunos tubos de succión de leche de repuesto ya que solo se pueden enjuagar y habrá que cambiarlos periódicamente para mantener la limpieza.
De momento estoy encantada",Regina De,Revisado en España el 11 de agosto de 2021
La mejor que e tenido.,"5,0 de 5 estrellas","Despues de pasar por Jura que hacen muy buen café pero debes dejar un riñon cuando se extropee y otra philips que muy bien la verdad, tengo que decir que esta aparte de que necesitas buen café como en todas es facislisima de usar en la pantalla te explica todo al detalle solo regular molienda yo la puse al 2 ya que al 1 a veces decia que el molido era muy fina y no podia salir el café, llenar de agua y a funcionar despues de 4 cafés ya consigues ver todo el potencial de la maquina.

El bloque se saca muy facil abriendo la puerta lateral detras del deposito del agua, es bueno enjuagarlo cada semana, eso si hay que sacarlo con el cable de corriente deconectado sino no sale, despues tienes la APP para personlizar y crear cafés a tu gusto.

Lo mejor.
Potente, silenciosa y hace un café increible.
Facil de limpiar.

no tengo nada malo que decir, lo que muchos usuarios dicen que gasta mucha agua en lavados lo hacen todas y tampoco es una cosa que me importe la verdad prefiero eso que se atasque y despues tener que enviarla a reparar.
Actualizacion:
Despues de tener que mandarla al servicio tecnico 28 dias sin hacerle nada aparte de rayarmela y entregarmela con caja mas rota y llena de café por todos lados, la vuelvo a conectar y el agua sale completamente blanca y un sabor amargo a quimico increible pero con el problema sin solucionar mejor si teneis que repararlas no las envies a amazon porque a mi me a llegado con todo el frontal con unas manchas blancas menos mal que sacara fotos para enviarlas a amazon para que comprobasen que si estaba bien en el momento del envio.
En si la cafetera hace un café delicioso.",Diegete,Revisado en España el 11 de agosto de 2021
10,"5,0 de 5 estrellas","Es muy fácil de utilizar, el molinillo no hace tanto ruido, y para limpiar es sencillo.
Muy contenta con el producto",María José,Revisado en España el 23 de julio de 2021
Usada.,"1,0 de 5 estrellas",Por casi 600€ nos han intentado colar una cafetera de segunda mano. Tenía arañazos y señales de no ser nueva.,Alejandro DG,Revisado en España el 4 de julio de 2021
Perfecto,"5,0 de 5 estrellas",La cafetera funciona perfecto. Me gusta.,dukosz,Revisado en España el 17 de junio de 2021
Cafe riquisimo y fácil de usar,"5,0 de 5 estrellas","Hace un mes que la tenemos y de momento es perfecta. No he cambiado ninguno de los valores de fabrica y el café sale riquísimo. Muy fácil de usar. La única pega, aunque creo que pasa en todas las cafeteras de este tipo, es que no puedes hacer dos cafes con leche a la vez. Bueno, es un mal menor. Muy satisfecha con la compra.",Diana Campuzano,Revisado en España el 12 de junio de 2021
Corta la leche- terrible,"1,0 de 5 estrellas","Terrible!!!
Cambié mi magnífica porque quería una superautomafica (solo bebo bebidas con leche) que hiciera todo por mi (en vez de yo calentar y hacer la espuma. Pues fueron los peores €800 gastados de mi vida:
- Cada vez que haces una bebida con leche, debes hacer el ciclo de limpieza (así que imagínate hacer 4 tazas! Te toma +de 10 minutos).
- Probé de TODAS las leches: vaca, soja, semi descremada, etc. Con ToDAS la bebida me salió con la leche cortada/grumosa. Cambie mil veces de café y nada. La máquina tiene instalado el descalcificador y no así salen bien las bebidas. De allí probe leche de avena y aunque no se cortaba tanto, la espuma salía con burbujas muy grandes.
- El peor setting es el de cappuccino. Por alguna razón es el que da más problema.
- Como me gusta cuidar del ambiente en lo posible, aún cuando estaba dentro del límite para devolver la máquina, decidí contactar al servicio técnico de De’longhi. What a waste of time; me pidieron que enviara vídeos detallados y luego que los envíe y no me respondían, los llamé y me dijeron que eran muchos vídeos para ver!
- Tambien trataron de ayudar pero lo que me enviaron por email fueron las instrucciones que yo ya tenia.
- La leche sale primero y el café despues, por lo que TODAS las bebidas van a tener dos marcas/hoyos encima de la leche que se ven un poco feos. Nada de latte art aqui.

No gaste su dinero.",Angie Oscura,Revisado en España el 11 de junio de 2021
La mejor cafetera de gama alta en calidad precio,"5,0 de 5 estrellas","Es justo lo que esperaba y quería. Una cafetera sencilla de usar, intuitiva, con muchas opciones de café y bebidas, gran capacidad para modificar cada una a tu gusto, incluso con opción de crear nuevas, perfiles diferentes de usuarios, app móvil... Y una calidad tanto de café como de leche increíble. Estoy encantado con la compra.",Amazon Customer,Revisado en España el 14 de mayo de 2021
Café cremoso en la comodidad de mi hogar,"5,0 de 5 estrellas","Es un lujo poder tener una cafetera como esta y degustar de un café cremoso y de grano recién molido en tu propio hogar. La máquina se limpia sola y te permite degustar de un café como el de la mejor cafetería, en la comodidad de tu casa.",Benjamín Vélez,Revisado en España el 9 de mayo de 2021
Gran cafetera.,"4,0 de 5 estrellas",Después de más de dos meses con ella solo puedo decir que es genial. Lo que si tenemos que tener claro es que no deja de ser una cafetera no va hacer perpecias con el cafe y la leche. Pero cumple con su cometido de manera muy correcta y dando un buen sabor tanto al café como a la leche.,oscarlopezoliva,Revisado en España el 4 de mayo de 2021
