title,rating,body,author,date
Maquina de para calentar.,"5,0 de 5 estrellas",Excelente para calentar mis leches vegetales con espuma.,Clemente,Revisado en España el 19 de mayo de 2024
¡Buena espuma y con leche vegetal!,"5,0 de 5 estrellas","¡De momento estamos encantados!
Nosotros usamos leche vegetal de cualquier marca y hace una espuma increíble y densa. Calienta rápido y sin ningún ruido. Lleva poco tiempo en casa pero de momento muy contentos. Además muy fácil de limpiar.",Vafescofield,Revisado en España el 14 de mayo de 2024
A los 7 meses dejó de funcionar,"2,0 de 5 estrellas","Muy bonito mientras funcionaba. Calentaba bien y hacía una espuma estupenda. Pero a los pocos meses simplemente dejó de funcionar, ya no gira la ruedecita y ni limpiando todo a fondo vuelve a funcionar. Me esperaba más por ese precio.",Stefanie W.,Revisado en España el 13 de mayo de 2024
Es una gozada!,"5,0 de 5 estrellas","Desayuno los fines de semana en un lugar donde no tengo microondas pero sí enchufe. Ahora puedo preparar mi cola-cao calentito, bien calentito por las mañanas, o leche calentita... es un disfrute. Tarda muy poco en calentar (eliges 65º ó 75º) y deja una espumita muy rica. Parece un chocolate profesional. Ligero pero profesional.",PILAR GOMEZ MARQUEZ,Revisado en España el 12 de mayo de 2024
No calienta mucho,"3,0 de 5 estrellas","La leche queda un poco menos que ""tibia"", hace buena espuma. Pero a mi gusto, no sirve. Debería CALENTAR lo suficiente. Antes de ponerlo tengo que calentar la leche aparte, al final no lo hubiese comprado para eso.",Excelente.,Revisado en España el 9 de mayo de 2024
De momento muy bien,"4,0 de 5 estrellas","De momento funciona perfecto, llevo poco tiempo con el, he notado que tarda un poco más que el shardor que tenía anteriormente pero sin gran diferencia, espero que no se agarrote el motor y deje de girar para calentar o batir la leche como el anterior que comentaba.",Cliente Amazon,Revisado en España el 7 de mayo de 2024
"Solo un mes de uso, y casi no hace espuma","1,0 de 5 estrellas","Compré el producto por las prestaciones y buenos reviews, pero mi experiencia ha sido otra. Hace poco más de un mes que lo utilizo, y solo por las mañanas. Sigue haciendo espuma, pero la espuma se disuelve en nada. No cambié ni de marca de leche ni de modo de uso... hay algo en el aparato que se ha desgastado rápidamente y hace que la espuma sea menos ""rígida"" y que por lo tanto, desparezca en el café en pocos segundos. Una pena.",Cliente Amazon,Revisado en España el 6 de mayo de 2024
Genial !!!,"5,0 de 5 estrellas","La compré para un regalo y les ha encantado, me dice que hace muy bien la espuma y que es muy práctica en las reuniones familiares, de hecho va a pedir dos más para sus hijos porque la quieren también.
Recomendable",Pilar S.,Revisado en España el 22 de abril de 2024
Precio calidad,"5,0 de 5 estrellas",Calentador de leche. El mejor calentador de leche que he conocido.,Ana,Revisado en España el 14 de abril de 2024
Espectacular,"5,0 de 5 estrellas","Entrega perfecta y producto perfecto al llegar y su uso excelente , lo recomiendo a quien le guste un buen café con su leche bien caliente y con espuma .
Por cierto los cafés vienes y capuchinos ahora son mejores gracias al espumador.",Juanma,Revisado en España el 12 de abril de 2024
Al mes dejo de funcionar,"1,0 de 5 estrellas",Después de un mes con el producto dejo de funcionar... No enciende.,Ruben,Revisado en España el 10 de abril de 2024
"Estupendo,maravilloso","5,0 de 5 estrellas","Hace una espuma increíble,densa y deliciosa.
Puede calentar sólo la leche sin espuma la,puede espumarla en frío o en caliente y puede mezclar la leche con el colacao al tiempo que lo calienta.
Una pasada",Verónica Dam,Revisado en España el 1 de abril de 2024
Increíble crema!!!!,"5,0 de 5 estrellas",Como podéis ver en el vídeo y las fotos este espumador de leche hace una crema caliente increíble!!!! te lo recomiendo mucho si eres comoyo amante de la cremaaaa espesa!!!☺️,Beatriz Barista,Revisado en España el 28 de marzo de 2024
Nos ha encantado,"5,0 de 5 estrellas","Tiene diferentes modos, puedes hacer colacao, calentar leche , y hacer espuma fría o caliente, de momento hemos usado más el de hacer espuma caliente. Se hace rapidísimo, sin ningún ruido y el café queda mucho más rico, además se limpia fácil",Tania ponce,Revisado en España el 25 de marzo de 2024
Encantada,"5,0 de 5 estrellas","Estoy súper contenta,lo recomiendo 100%",Vanesa,Revisado en España el 20 de marzo de 2024
Luces averiadas,"1,0 de 5 estrellas",A los pocos meses no funcionaba las luces y no ves las diferentes opciones,"La batería no dura nada, 5 horas de carga para q cada vez dure menos ....no la recomiendo",Revisado en España el 17 de marzo de 2024
Calienta y espuma muy bien,"5,0 de 5 estrellas",Esta muy bien el producto en cuanto a calidad precio. Espuma y calienta muy bien.,MARIA JESUS ALMAZAN CALVE,Revisado en España el 15 de marzo de 2024
Práctica,"5,0 de 5 estrellas",Solo lo he usado para calentar leche con espuma y funciona rápido y bien. Fácil lavado,Mercedes Fournier Wynn,Revisado en España el 11 de marzo de 2024
Super espuma,"5,0 de 5 estrellas","Me gustan todos los modos que tiene, no hace ruido y en poco tiempo tienes una espumita perfecta para tu café.",Alicia,Revisado en España el 29 de febrero de 2024
Excelente,"5,0 de 5 estrellas","Me encanta el producto, deja la leche como una crema. Estoy encantada",Ammi Díaz,Revisado en España el 29 de enero de 2024
muy buena.,"5,0 de 5 estrellas",de lo mejor que he visto. espero que dure,jofrasa,Revisado en España el 21 de enero de 2024
Ya no me gusta tomar el café en los cafés... para mi es lo máximo. Tambien hago cacao,"5,0 de 5 estrellas","Para una taza grande (150 ml). En el Hervidor de agua eléctrico coloque suficiente agua para agregar a la leche (cantidad a agregar aprox. 80 ml) Mientras agregue en el espumador-caentador aprox. 70 ml de leche, añada la mitad del saco de ""Nescafé"", tipo capuchino y 1 cucharada muy pequeña de café instantáneo (me gusta un poco oscuro) Si de desea añada azúcar. Vierta en una taza GRANDE (porque queda bastante espumoso, como a mi me gusta) la preparación de la leche con el café y agregue la cantidad mencionada de agua. Si no le gusta espumoso, existen otras funciones. Yo uso la automatica. es decir solo aprieto el boton de inicio una vez. Puede hacer o mismo con cacao soluble, sólo que más cantidad de Cacao (80 ml) y si desea no lo haga con leche solo ponga el cacao con agua si le gusta espumoso",ELSA F.,Revisado en España el 19 de enero de 2024
He tenido k devolverlo,"1,0 de 5 estrellas","La compré para reyes, Fui a enchufarla y plum se salto la luz, he mirado en otro enchufe y nada, hace lo mismo... Me pega a mi k hay algo k hace corto por dentro, o algo, no es normal k salte la luz al ponerlo",alberto,Revisado en España el 15 de enero de 2024
Magnífica,"5,0 de 5 estrellas",Magnífica crema para un buen cafe,Cliente Amazon,Revisado en España el 12 de enero de 2024
Que tiene buena temperatura para la leche,"5,0 de 5 estrellas","Me ha gustado mucho, por qué calienta muy bien la a leche si se pone en el programa de calentar chocolate , yo tengo un espumador de leche más grande pero cuando tenga que hacer para una persona este está genial, espero que dure por ahora está muy bien y la calidad seve muy bien y viene con recambios . Se me olvidaba la temperatura que coge en el programa de calentar chocolate es de casi 80 grados esta muy bien para tomar la leche bien calentita en días de frío.",Ali,Revisado en España el 8 de enero de 2024
Después de dos meses no espuma.,"1,0 de 5 estrellas","Tengo el espumador desdo octubre, al principio me espuma a las leches vegetales hasta q dejó de hacerlo por completo. Me gustaría devolverlo pero se me ha pasado el plazo. ¿Casualidad?",Cliente Amazon,Revisado en España el 30 de diciembre de 2023
De maravilla,"5,0 de 5 estrellas","Como se aprecia en las fotos hace una espuma densa y ademas rápida, lo he probado con leche semidesnatada.
Nada más recibirlo lo he lavado y tenía que probarlo, he quedado muy contenta sin duda una buena compra.",Tesa,Revisado en España el 29 de diciembre de 2023
La mejor compra que he podido hacer,"5,0 de 5 estrellas",Me encanta la espuma la disfruto mucho con canela puesta en el café totalmente recomendable,Sheilla G.,Revisado en España el 16 de diciembre de 2023
excelente producto,"5,0 de 5 estrellas","Cumple su función, calienta y hace espuma rápidamente.",Daniela Cerbetto,Revisado en España el 12 de diciembre de 2023
Magnífico,"5,0 de 5 estrellas","Es un aparato indispensable para los amantes del café. Te hace rápidamente espuma de leche de exceso calidad y con varias posibilidades, fría o caliente entre otras",jose carlos jurado,Revisado en España el 5 de diciembre de 2023
Una maravilla,"5,0 de 5 estrellas","Mi mejor compra en Amazon. Lo uso para muchas cosas desde mezclar cacao, preparar te matcha, eso sí con las leches vegetales funciona peor que con leche normal. Se soluciona añadiendo algo de grasa tipo crema cacahuete, ceite de coco. Definitivamente me encanta 😻",alicia alvarez,Revisado en España el 3 de diciembre de 2023
me encanta,"5,0 de 5 estrellas",super fácil y no se pega la leche,LUNA FITNESS WEAR,Revisado en España el 23 de noviembre de 2023
Práctico,"5,0 de 5 estrellas",Muy contenta y satisfecha,Cliente Amazon,Revisado en España el 22 de noviembre de 2023
Buenísimo,"5,0 de 5 estrellas",Producto muy bueno que cumple,Silviu Ovidio Chelu,Revisado en España el 4 de noviembre de 2023
Excelente,"5,0 de 5 estrellas","De momento las espectativas son sobresalientes, espuma bien la leche avena, tiene buena capacidad en cuanto a otras espumaderas.
Buen producto precio calidad.",Juan,Revisado en España el 28 de octubre de 2023
Excelente espumador,"5,0 de 5 estrellas","Es corto tiempo, a diferencia de otros espumadores mas costosos, este logra una espuma perfecta, es una fantasia, leer la capacidad e intrucciones. Valido tanto frio como caliente.",DessMR,Revisado en España el 16 de octubre de 2023
Dejo de funcionar a laa pocas semanas,"1,0 de 5 estrellas",Dejó de funcionar a las pocas semanas,Monica,Revisado en España el 19 de abril de 2022
Dejo de funcionar a los 4 meses,"3,0 de 5 estrellas",No me ha gustado porque se ha estropeado a los cuatro meses de funcionamiento perfecto,Juan,Revisado en España el 15 de marzo de 2022
Perfecta,"5,0 de 5 estrellas","No hace nada de ruido, tiene 2 modos de crear la espuma, una más densa y otra aireada. Tambien tiene la opción de únicamente calentar la leche. Se lava fácilmente enjuagandola con agua, es fácil de usar y muy bonita a la vista. Tarda muy poco tiempo en espumar, en lo que se hace el café con una maquina de capsulas está lista.",Cliente Amazon,Revisado en España el 5 de febrero de 2022
Producto silencio,"5,0 de 5 estrellas","Lo compré como regalo para mi pareja y le ha gustado bastante. Espuma la leche muy bien y tiene diferentes modos. Apenas hace ruido.

Quizás, para el tipo de producto que es, me parece algo caro, pero lo volvería a comprar sin duda.",No quiero dar mi nombre,Revisado en España el 3 de febrero de 2022
Maravilloso,"5,0 de 5 estrellas",Leche caliente con espuma muy fàcil de hacer y sin salir la leche del cazo...,Bruno Pérez Sanz,Revisado en España el 16 de enero de 2022
Viene incompleto,"1,0 de 5 estrellas","El producto venía en su propia caja, sin el envoltorio pertinente de Amazon, además esta caja venía dañada y abierta, faltandole también al producto varias partes fundamentales, haciendo imposible su uso.",Manuel,Revisado en España el 11 de enero de 2022
Mucha espuma,"5,0 de 5 estrellas",Funciona muy bien y viene con repuestos. Calienta perfectamente y el espumador Funciona tan bien que no se puede poner el tiempo completo en función calentar y espumar porque hace demasiada espuma. Por lo demás me encanta,BEGO,Revisado en España el 9 de julio de 2024
No puedo vivir sin el,"5,0 de 5 estrellas","No imaginaba que sería tan imprescindible en mi día a día.
Deja una textura en la leche impresionante, la temperatura es ideal, no se pega la leche, se limpia muy fácil.",Olga F.,Revisado en España el 13 de junio de 2024
Recomendable,"5,0 de 5 estrellas","Lo acabo de probar por primera vez y me ha sorprendido mucho lo silencioso que es y la espuma consistente que ha creado. Otras que he probado eran menos densas y se deshacía al poco.
Después del primer uso sorprendida gratamente. Lo recomendaría sin duda",Soni,Revisado en España el 23 de mayo de 2024
Muy buena calidad precio,"5,0 de 5 estrellas","Funciona fenomenal, cuidado con la primera función, hace tanta tanta espuma que se desborda",Penelope,Revisado en España el 30 de junio de 2024
Mucha espuma en poco tiempo.,"5,0 de 5 estrellas","Consigue hacer mucha espuma, en poco tiempo.",Luis,Revisado en España el 29 de junio de 2024
Calidad/precio algo descompensadas,"3,0 de 5 estrellas","Hace espuma es correcto, para un par de tazas aproximadamente, pero 30 euros solo por hacer espuma me parece caro, no es cómodo de limpiar, pero cumple con lo que dice, yo igualmente buscaba algo que dejara la leche cremosa por eso lo devolví.",Pablo,Revisado en España el 11 de julio de 2024
Increíble crema!!!!,"5,0 de 5 estrellas","Play Video
Como podéis ver en el vídeo y las fotos este espumador de leche hace una crema caliente increíble!!!! te lo recomiendo mucho si eres comoyo amante de la cremaaaa espesa!!!☺️",Beatriz Barista,Revisado en España el 28 de marzo de 2024
"Capacidad limitada, un poco pequeño","2,0 de 5 estrellas","La capacidad es un poco pequeña, tiene para un par de tazas no mas. Ahora nosotros somos en 3 y no llega. Asi que depende de cuantas personas son. Se lava a manos, aunque es sencillo hacerlo. Pero el otro que tenia se ponia en la lavaplatos (aqui no creo se pueda).",Daiana,Revisado en España el 30 de mayo de 2024
No funciona bien nunca calento la leche,"1,0 de 5 estrellas",Tenía pensado para batir y calentar la leche pero ni una ni la otra función creo que vino dañado o no es lo suficiente para lo que lo compré,Nestor prado,Revisado en España el 27 de junio de 2024
Excelente espumador,"5,0 de 5 estrellas","Play Video
Es corto tiempo, a diferencia de otros espumadores mas costosos, este logra una espuma perfecta, es una fantasia, leer la capacidad e intrucciones. Valido tanto frio como caliente.",DessMR,Revisado en España el 16 de octubre de 2023
