Unnamed: 0,ID,goods_url,reviews_url
,1-000010,https://www.amazon.es/Cecotec-Thermoblock-personalizado-Autolimpieza-Vaporizador/dp/B0BQ1HRFMW/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_7/262-2739010-6039420?pd_rd_w=a4lCY&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c%3Aamzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=0RMJS5J7S2CN2HAY7PJF&pd_rd_wg=96Y9F&pd_rd_r=187fd560-e32f-4234-8efb-1b8358f91713&pd_rd_i=B0BQ1HRFMW&th=1,https://www.amazon.es/Cecotec-Thermoblock-personalizado-Autolimpieza-Vaporizador/product-reviews/B0BQ1HRFMW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000011,https://www.amazon.es/gp/aw/d/B09CGSCBK5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=dccf11a3ee1a077521b9612a54936ff9&hsa_cr_id=0&sr=1-2-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_1_title&pd_rd_w=iRZxA&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=6D4FAC7P4ENB91D8R069&pd_rd_wg=Vp7Af&pd_rd_r=c53cf8c3-b65e-4875-a5b6-d070b0218fa1&th=1,https://www.amazon.es/DeLonghi-Magnifica-superatom%C3%A1tica-Cappuccino-ECAM292-33-SB/product-reviews/B09CGSCBK5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000012,https://www.amazon.es/dp/B0CCF5KCBQ?ref=emc_p_m_5_i_atc,https://www.amazon.es/DeLonghi-Magnifica-ECAM220-60-BG-Autom%C3%A1tica-LatteCrema/product-reviews/B0CCF5KCBQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000013,https://www.amazon.es/Philips-serie-lattego-ep2231-40/dp/B07MMSWP78/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_5/262-2739010-6039420?pd_rd_w=EyP4O&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c:amzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=BZFAXC3WK76A4Y6SJKWS&pd_rd_wg=pguYs&pd_rd_r=e85765c3-e735-4a3a-9ea3-b90ce64c7857&pd_rd_i=B07MMSWP78&psc=1,https://www.amazon.es/Philips-serie-lattego-ep2231-40/product-reviews/B07MMSWP78/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000014,https://www.amazon.es/dp/B0BV3B7T33?ref=emc_p_m_5_i_atc&th=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM222-20-B-Superautom%C3%A1tica-Soft-Touch/product-reviews/B0BV3B7T33/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000015,https://www.amazon.es/Philips-Serie-5500-Cafetera-Superautom%C3%A1tica/dp/B0CTCQXZ3G/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_6/262-2739010-6039420?pd_rd_w=Yikqe&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c:amzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=3EZ4TB53T8EHNGEM905P&pd_rd_wg=ZOEe0&pd_rd_r=74f30b6c-3f14-492c-acc9-2bb8e510625f&pd_rd_i=B0CTCQXZ3G&psc=1,https://www.amazon.es/Philips-Serie-5500-Cafetera-Superautom%C3%A1tica/product-reviews/B0CTCQXZ3G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000016,https://www.amazon.es/dp/B0BX4PP236?ref=emc_p_m_5_i_atc&th=1,https://www.amazon.es/DeLonghi-ECAM292-52-GB-Superautom%C3%A1tica-LatteCrema-Cappuccino/product-reviews/B0BX4PP236/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000017,https://www.amazon.es/Philips-Serie-2200-EP2220-10/dp/B07MMSHC4R/ref=pd_vtp_d_sccl_3_4/262-2739010-6039420?pd_rd_w=YSns8&content-id=amzn1.sym.79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_p=79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_r=EZBGN1Y8NJ7KGCWMN1SD&pd_rd_wg=CWYHE&pd_rd_r=f80789ca-030a-4a52-a3be-13ba5704a3a6&pd_rd_i=B07MMSHC4R&th=1,https://www.amazon.es/Philips-Serie-2200-EP2220-10/product-reviews/B07MMSHC4R/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000018,https://www.amazon.es/Cecotec-Thermoblock-personalizado-Autolimpieza-Vaporizador/dp/B0BQ1HRFMW/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_3/262-2739010-6039420?pd_rd_w=nTdWP&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c:amzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=T4RG5PV8JAF1489EB86Q&pd_rd_wg=T7S5y&pd_rd_r=6cf7fe11-5caf-4420-a5de-6bccd1f59832&pd_rd_i=B0BQ1HRFMW&psc=1,https://www.amazon.es/Cecotec-Thermoblock-personalizado-Autolimpieza-Vaporizador/product-reviews/B0BQ1HRFMW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000019,https://www.amazon.es/DeLonghi-Magnifica-ECAM222-20-B-Superautom%C3%A1tica-Soft-Touch/dp/B0BV3B7T33/ref=pd_vtp_d_sccl_3_3/262-2739010-6039420?pd_rd_w=YSns8&content-id=amzn1.sym.79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_p=79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_r=EZBGN1Y8NJ7KGCWMN1SD&pd_rd_wg=CWYHE&pd_rd_r=f80789ca-030a-4a52-a3be-13ba5704a3a6&pd_rd_i=B0BV3B7T33&psc=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM222-20-B-Superautom%C3%A1tica-Soft-Touch/product-reviews/B0BV3B7T33/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
