title,rating,body,author,date
Buena,"4,0 de 5 estrellas","El fallo es que cuando llenas el tanque de agua, no vea hasta donde hay que llenarlo",concha,Revisado en España el 20 de mayo de 2024
Manual,"1,0 de 5 estrellas","Me gustó mucho la cafetera porque era doble pero tuve que devolverla. Las instrucciones de uso no se entienden para nada, por lo que busque en internet. Al final no supe como hacer funcionar el expreso, o a lo mejor no funcionaba bien la cafetera. Es una lástima porque es muy bonita.",Nathalie,Revisado en España el 19 de abril de 2024
Encantada,"5,0 de 5 estrellas",Estoy encantada con esta cafetera! La jarra grande y el cafe de cazillo super cremoso me gustaria que el deposito de agua se viera el agua pero por lo demas de lujo,Teresa P.,Revisado en España el 11 de febrero de 2024
"La cafetera muy bien , las instrucciones peor imposible","5,0 de 5 estrellas",La cafetera muy bien muy practica y funcional. Las instrucciones o manual de usuario lo peor que he visto en muchos años. Son incomprensibles para la mayoría de la gente,Juan Antonio Patiño Méndez,Revisado en España el 2 de enero de 2024
Decepción máxima,"1,0 de 5 estrellas","Nunca me ha pasado hasta ahora con ningún aparato. La compré en Septiembre para tener un detalle con mi madre, y fatal. Decepción total, más una cafetera con ése precio. Ya se ha estropeado. No echa agua. Para ésto la hago cambiar de cafetera a la pobre, asegurándole que le iba a ser más práctica una más moderna. En fin, no la recomiendo para nada. A ver qué me dicen ahora porque seguro no aceptan devoluciones.",Isa,Revisado en España el 3 de diciembre de 2023
Fue para un 🎁,"4,0 de 5 estrellas",Fue un regalo y me ha comentado q va genial.,LOLA HERNANDEZ LEONARDO,Revisado en España el 7 de noviembre de 2023
Mala calidad,"1,0 de 5 estrellas","Recibí una rayada por lo que me la tuvieron que reemplazar. La nueva sí estaba sin usar.

Las instrucciones están super mal traducidas y peor explicadas y tienes que ir adivinando qué quieren decir. No sirven de mucho.

La parte del expresso pierde agua por el brazo mientras la usas. La parte de calentar la leche, echa agua. La parte del goteo no para, aun siguiendo las instrucciones no deja de salir café por lo que no puedes usar el calentador.

Realmente no merece la pena, me he comprado una de goteo y otra de expresso por separado y por el mismo precio.",Rsimonn,Revisado en España el 29 de octubre de 2023
Caja rota,"3,0 de 5 estrellas","La caja a venido rota, una vez que compruebe que la cafetera está bien, daré una opinión más exhaustiva.",Cliente Amazon,Revisado en España el 20 de septiembre de 2023
"Imposible de manejar, compra otra","2,0 de 5 estrellas","Las instrucciones son malisimas y equivocan las acciones a realizar, en el dibujo de los componentes no aparece el boton V. Ni con el video fui capaz de hacer un expreso, no sale el agua",Amazonfan,Revisado en España el 14 de septiembre de 2023
Perfecta,"4,0 de 5 estrellas","La cafetera estéticamente es perfecta, el tamañon la forma , todo. Y ademas es compacta y facil de limpiar. Pero lo importante el cafe , la jarra es de 1,5 l y cumple su función no es nada especial , la parte de expreso sí que sorprende por la calidad a la hora de hacer un expreso, y la parte de poder calentar y espuma la leche es maravillosa. También decir que no se lleva las 5 estrellas por que no hay quien entienda las instrucciones. Pero por el resto es un gran producto.",Esther,Revisado en España el 21 de julio de 2023
Más o menos,"2,0 de 5 estrellas","Pensé muchísimo antes de comprarla, cuando llegó lo primero es que tuve que hacer una reclamación porque me enviaron una devuelta sin la jarra pequeña. A los 2 días me enviaron una nueva.

Es BELLÍSIMA pero,
El vaporizador tira agua aunque lo deje botarla un rato no para de chispear por lo tanto no sirve porque aguua la leche.
Para el expreso no tiene una medida de agua, por lo que si vas a hacer uno o dos tienes que quedarte ahí y calcular la medida deseada sino, no para de soltar agua.
El sistema de goteo funciona muy bien y realmente sale buenísimo el café.
Conclusión: devolví la cafetera porque por 109 euros para solo usar la parte de goteo me compro 2 o 3 cafeteras de goteo.
El sistema de esspreso no me convenció.

(Los golpecitos que dicen en otra reseña, no son golpecitos. Es el acabado del encaje de la cafetera)",Genesis Maldonado,Revisado en España el 26 de junio de 2023
Instrucciones con vídeo,"5,0 de 5 estrellas","La cafetera está genial pero no hay persona que pueda entender las instrucciones, espero que esto ayude",Susana Jiménez,Revisado en España el 11 de junio de 2023
Servicio técnico lamentable,"1,0 de 5 estrellas","Cuando la recibí no funcionaba, la parte del café con filtro iba perfecta pero la parte de presión (espresso y vapor/espumador) no funcionaba.
Hacía ruido pero no salía nada.
Amazon me dirigió al servicio técnico de la empresa y estos tardaron 3 semanas en contestarme pidiéndome datos, cada vez que contestaba tardaban 1 semana mas en contestarme solo para pedirme mas datos aún.
Al final acabé arreglándola por mi cuenta.
El manual es nefasto, lo peor que he visto, mal traducido,sin sentido, le faltan letras...
Es mejor que te guíes por comentarios de la gente para aprender a usarla antes que por la basura de manual.

El café estará bueno si usas un buen café pero no puedo recomendarla, tienes opciones más baratas con las mismas prestaciones y con un servicio de atención al cliente post-venta de verdad",Luis V.R,Revisado en España el 7 de junio de 2023
Defectuosa,"3,0 de 5 estrellas",Se puede usar pero los botones no funcionan como pone en su libro de instrucciones,Peter,Revisado en España el 24 de abril de 2023
Es una cafetera de muy mala calidad,"1,0 de 5 estrellas",Es la segunda que compro y en 2 meses se an roto las dos esto no merece la pena comprarlo,Luis,Revisado en España el 25 de febrero de 2023
