title,rating,body,author,date
Perfect little pour over,"5,0 de 5 estrellas",We love this thing. It's smaller than I pictured but it's perfect for one or two people who drink coffee like we do (half a pot or more per person). My neighbor used to come over 3 mornings a week to workout together and I'd always make us coffee with this and she loved it so much she bought herself one. Highly recommend.,Kaden Kennedy,Revisado en los Estados Unidos el 21 de junio de 2024
Great Pour,"5,0 de 5 estrellas",Pours anamzing coffee!!,Erika,Revisado en Canadá el 19 de junio de 2024
Leider schon nach nicht einmal einem Monat ist das Glas gesprungen,"2,0 de 5 estrellas","Der Kaffee Dripper sieht hübsch aus und macht seine Sache auch sehr gut, leider ist nun nach nicht einmal 3 Wochen das Glas des Filterträgers (Haarriss am oberen Rand bis nach unten durch) gebrochen. Und das ohne eine andere Einwirkung als heißem Wasser... Hoffe mal das ist nur ein Einzelfall.",Amazon Kunde,Revisado en Alemania el 9 de junio de 2024
Love it,"5,0 de 5 estrellas","Perfect amount for two decent cups of coffee. Didn’t know what I was missing with this whole put over thing, don’t think I can go back to a coffee maker. Use good, filtered water if you can; it makes quite the difference.",Andrew Alexander,Revisado en Canadá el 4 de junio de 2024
Perfect!,"5,0 de 5 estrellas",I love everything about this pour over. Looks great too.,angela,Revisado en los Estados Unidos el 3 de junio de 2024
Great,"5,0 de 5 estrellas","Just what I wanted for RVing
this summer. Handle with care - rather fragile glass.",Mary K. Kelly,Revisado en los Estados Unidos el 30 de mayo de 2024
"Handy, cleaner than a drip machine","5,0 de 5 estrellas","Very useful, easy to clean. Much better than a machine, where you can't clean inside. I use this every day. Love it",tattootania,Revisado en los Estados Unidos el 28 de mayo de 2024
Great product,"5,0 de 5 estrellas",Its so chic and useful. Best one i had so far!,Emre B,Revisado en los Estados Unidos el 27 de mayo de 2024
Great little coffee maker!,"5,0 de 5 estrellas","We are very happy, with our new 2 cup coffee maker. The coffee tastes Great in it!",Roy Seidel,Revisado en Canadá el 27 de mayo de 2024
Coffee Maker,"5,0 de 5 estrellas","Great little pour over set up, comes with 100x #2 filters so you should be good for a while before you need to buy any.",Matt Quenneville,Revisado en Canadá el 23 de mayo de 2024
Muy bonita,"5,0 de 5 estrellas",Está en excelentes condiciones y voy a disfrutar mucho el producto preparado café de especialidad,Kindle Customer,Revisado en los Estados Unidos el 21 de mayo de 2024
I love this pour over.,"5,0 de 5 estrellas","This is classy as well as economic. I don't drink as much coffee as I used to.
So wanted something that would be nice and classy. Perfect for a weekend cup of coffee.",PaterDominae,Revisado en Canadá el 20 de mayo de 2024
Works good,"5,0 de 5 estrellas",Does it job as it should.,Aleksi,Revisado en Alemania el 12 de mayo de 2024
Does what it should,"5,0 de 5 estrellas","Makes pour over like it should, it’s light weight and easy to clean. Very happy with it.",Kurtis,Revisado en Canadá el 7 de mayo de 2024
V60 Como lo esperaba,"5,0 de 5 estrellas",Muy buen producto. Es funcional y con muy buenos acabados. Recomendado.,Andrés Cuervo,Revisado en los Estados Unidos el 4 de mayo de 2024
"A simple, quick way to get your coffee in the morning","5,0 de 5 estrellas","Love the glass drip system. With plastic or metal there is the danger of added chemicals into the coffee, but with glass, it's just coffee goodness with nothing added. The size is right for what I need -- just me most mornings, with occasional sharing -- and it's easy to clean.",Amazon Customer,Revisado en los Estados Unidos el 3 de mayo de 2024
Great product,"5,0 de 5 estrellas",I have never enjoyed coffee more! TY for this great product!,Amazon Customer,Revisado en los Estados Unidos el 24 de abril de 2024
Perfekte filterkanne,"5,0 de 5 estrellas",Bin sehr zufrieden weil ich am Sonntag mir einen guten geschmackvollen filterkaffee gönne und diese kleine Glakanne sich für eine Einzelperson super eignet. Bin sehr zufrieden.,Ilona,Revisado en Alemania el 23 de abril de 2024
Excelente,"5,0 de 5 estrellas",Muy buena calidad de materiales,Joel Pichardo Martinez,Revisado en los Estados Unidos el 18 de abril de 2024
Super!,"5,0 de 5 estrellas",Tolles Produkt und gute Qualität:),Kitty,Revisado en Alemania el 5 de abril de 2024
Don't really need the pot,"5,0 de 5 estrellas","The filter holder is the star of the show. Just filter the hot water through the coffee into the drinking cup.
No mud in the coffee!!",West of Minneapolis,Revisado en los Estados Unidos el 24 de marzo de 2024
so fast and better coffee,"5,0 de 5 estrellas",Like the fact that I am saving money-- less coffee down the drain. It holds about 3 cups and is just right for morning coffee.,Roberta Wagner,Revisado en los Estados Unidos el 22 de marzo de 2024
Small and effective,"5,0 de 5 estrellas","Small and effective, looks great, easy to clean. Recommend",Galoul,Revisado en Reino Unido el 22 de marzo de 2024
Not worth the money,"2,0 de 5 estrellas","I already used the ""pour over"" method with a ceramic Melitta No. 2 filter holder when I bought this coffee maker. I bought it so that instead of making myself 2 separate cups for breakfast (2 filters, and 2x coffee grounds) I make 1 larger pot that would keep warm. Here are my problems with this product:

1. The vessel glass is VERY thin - which means it doesn't hold heat well. Even with preheating it with boiling water and using a cozy, it didn't keep the coffee hot enough for the 2nd cup (yes, I know I can microwave it, but that's not the point)

2. Because the glass is so thin, you need to be very cautious when washing it.

3. The cone filter holder is shaped like a real cone with a point at the bottom. While the supplier provides you with some, most of the ones you can buy in the grocery stores are made for the Melitta system, where the cone has a flat bottom. You can use the flat bottom filters, but they don't fit quite right, and for what you pay this shouldn't be an issue

4. My glass lid cracked for no reason after 2 uses. It was sitting on the counter overnight and I woke up to find it cracked, must have been a manufacturing defect. I approached the seller for a replacement lid, but they were unable to provide one ( I would have paid for it). So, they are selling very fragile items with 3 parts, but if one breaks, you have to buy the whole system again. This is not sustainable... understandably easier for the seller, but not right.

So on the whole, I would recommend that you buy a ceramic Melitta filter and a ceramic tea pot with an opening large enough for the filter if you want to make more than one cup at a time with the pour-over method.",Christine Pompeo,Revisado en Canadá el 17 de marzo de 2024
Erwartungen erfüllt.,"5,0 de 5 estrellas",Gut verarbeitet und Pflegeleicht.,Amazon Kunde,Revisado en Alemania el 17 de marzo de 2024
Slow results,"3,0 de 5 estrellas","This product is smaller than I thought, the small filters that come with it work slowly, drop by drop, takes a lot of time to filter your coffee.",Milton C. Hondrakis,Revisado en los Estados Unidos el 14 de marzo de 2024
