title,rating,body,author,date
Prodotto di buona qualità con telaio in acciaio,"5,0 de 5 estrellas",Acquistato da pochi giorni questo prodotto e mi sembra di buona qualità il telaio esterno e i filtri interni sono in acciaio. Consigliato,Guido,Revisado en Italia el 16 de julio de 2024
متوسط,"2,0 de 5 estrellas",لم يناسبني ولم يعجبني ولا يقارن ببوردو,s3od7777,Revisado en Arabia Saudita el 13 de julio de 2024
Love it!,"5,0 de 5 estrellas","It came w days after ordering! Made a coffee that evening and next morning and it worked perfectly! Followed the instructions for my 1st time use, no issues at all, clear and easy to read instructions with illustrations.",S. Daigle,Revisado en Canadá el 10 de julio de 2024
Great quality,"5,0 de 5 estrellas",It’s great for one person one cup,Lin,Revisado en Australia el 7 de julio de 2024
使いやすい,"5,0 de 5 estrellas",容量が大きく、ストレーナーも茶葉が漏れることがなくとても使いやすいです。,masahiro,Revisado en Japón el 6 de julio de 2024
Muy buena,"5,0 de 5 estrellas",Me agrado,Damis cabrera,Revisado en los Estados Unidos el 4 de julio de 2024
works as intended,"3,0 de 5 estrellas",I make tea instead of coffee and use 200 degrees to make my drinks. I found that the glass separated from the plastic holder every time I made tea. It makes it harder to take out the steeper and take out the remaining tea inside.,Corina Santillan,Revisado en los Estados Unidos el 28 de junio de 2024
Perfect 👌,"5,0 de 5 estrellas","Love the glass and black look.

Does what it needs to do, works perfectly.
Great product, I recommend 😊",Kindle Customer,Revisado en Australia el 27 de junio de 2024
Not exactly 350ml,"3,0 de 5 estrellas","It's only labelled to 250ml. There's a bit of space on top so technically I guess it goes to 350ml, but then you get in trouble with all the gear you need to put on top. Also, there's a lot of space taken by coffee on the bottom which makes it even smaller. If your want 350ml don't buy this.

Pouring is also not the easiest. It leaks if you're not very careful.",Vahidin Beganovic,Revisado en Australia el 25 de junio de 2024
Excellent quality,"5,0 de 5 estrellas","Vey happy with this purchase. Excellent quality and chic design
Coffee takes great.",Michelle,Revisado en Australia el 25 de junio de 2024
Easy To Use & Sturdy,"4,0 de 5 estrellas","I got the silver one. Pretty looking and does the job well.
Only downside is that the markings on the jar are painted. They washed off after the first wash itself. This should be fixed.",MISS CHANDNI VARMA,Revisado en Emiratos Árabes Unidos el 22 de junio de 2024
coffee press,"5,0 de 5 estrellas",ideal for a quick coffee when you need one.,FrannyC,Revisado en Reino Unido el 21 de junio de 2024
⭐🌟🌟,"5,0 de 5 estrellas","Me encanto, enseguida lo estrené. Estoy muy contenta. Muy lindo y excelente calidad.",Yami,Revisado en los Estados Unidos el 21 de junio de 2024
Finally! My coffee tastes great again.,"5,0 de 5 estrellas","I took the advice of my girlfriend to try a French Coffee Press so I found one here and it’s amazing!

I always felt my coffee was more like tea because I used a Keurig coffee machine and was finally motivated to switch to this coffee press.

Now, my coffee tastes rich and deep rather than weak like tea.

Here’s my process:
1. Two coffee scoops of Freshly ground, good quality coffee.
2. Water heated to about 180 degrees.
3. Coffee ground to a coarse grind.
4. Steep the grounds for 2-4 minutes, depending on your taste. I do 2-3 minutes.
5. Pour into coffee cup and add a teaspoon of honey and a dollop of half and half creamer.
6. Yum!

That’s the best cup of coffee I’ve discovered.",Greg M.,Revisado en los Estados Unidos el 21 de junio de 2024
Works very well.,"4,0 de 5 estrellas",I loved it until my son tapped the glass against the side of the sink. Oops!,Darlene,Revisado en Canadá el 16 de junio de 2024
Parfait!,"5,0 de 5 estrellas",Ça me donne 3bonnes tasses de café le matin.,Annie,Revisado en Canadá el 14 de junio de 2024
Easyworks French Press Kaffeebereiter 1000 ml,"5,0 de 5 estrellas",Es ist eine gute Kanne um schnellen Kaffee zubereiten. Es ist einfach und unkompliziert.,Ulbrich....Super Buch,Revisado en Alemania el 10 de junio de 2024
French press coffee maker,"5,0 de 5 estrellas",It does everything I expected. Very easy to use and clean.,Peter Srejber,Revisado en Australia el 10 de junio de 2024
Für den Singelhaushalt,"5,0 de 5 estrellas",Gute Frenchpress für den kleinen Bedarf. Gerne für Coldbrew. Top,GUM,Revisado en Alemania el 8 de junio de 2024
Rust,"1,0 de 5 estrellas","starts to rust, unfortunately not so good. Too bad, you could mention in the description that it will rust.",Zoid,Revisado en Australia el 6 de junio de 2024
自分としては満足だけど、多少、使用上の注意がある,"4,0 de 5 estrellas","低価格で1リットルの大容量で自分としてはいい買い物をしたと思っています
でも、不満はあります

それはハンドル兼ジャケットが熱いときにゆるくて抜けやすいということです
出来上がったコーヒーを注ぎ出すときは、角度的におそらく大丈夫ですが、
カスを捨てようと、ハンドルを持って上下を逆さまにしたりなんかすると、ガラス瓶が抜け落ちてしまいます。最悪、瓶を割ってしまうことになると思います
今まで使っていた500ccのものは、そんなことはなかったと思います",Amazonカスタマー,Revisado en Japón el 3 de junio de 2024
excelent product,"5,0 de 5 estrellas",I bought it a few months ago and works perfectly.,sasha cortes,Revisado en Australia el 16 de mayo de 2024
Perfect brewery!,"5,0 de 5 estrellas","Is the perfect size for 1 cup, 250ml, I love it.",Genaro Vasquez,Revisado en Canadá el 15 de mayo de 2024
使い安い,"5,0 de 5 estrellas",洗いも楽です。,nkj,Revisado en Japón el 9 de mayo de 2024
すごく使いやすい,"5,0 de 5 estrellas",来客用に多い目の量の１リットルサイズを買いましたがすごく便利です。プレス用の粉だけでなくペーパー用の粉まで使えるように目のこまいフィルターも入っていたので目の粉の粗さ選ばずに使えます。メモリも書いてあるのでお湯の入れる量がわかりやすい。買って良かったです。梱包も丁寧で落としても割れないくらいの梱包でした。,M,Revisado en Japón el 23 de abril de 2024
Very Happy!,"5,0 de 5 estrellas",Ordered this to use while visiting sister. Enough for three of us to share. Makes great tasting coffee. Keeps hot. Plunger and filters are good. I use 4 even coffee scoops or tablespoonful of your favorite coffee...fill it to the top of the brown cover. Mmmmm mmmm good!,Stephanie,Revisado en Canadá el 20 de abril de 2024
French press,"5,0 de 5 estrellas",Love it!,Amazon Customer,Revisado en los Estados Unidos el 17 de abril de 2024
Cime da descrizione,"5,0 de 5 estrellas","Dopo aver spaccato la french press di Ikea, ho cercato un prodotto più robusto e più piccolo in quanto sono la sola ad usarla.
Il prodotto rispetto alla precedente press, ha un vetro più spesso, una gabbia di protezione in acciaio ed un cappuccio con filtro ben fatto e che fultra decisamente meglio. Inoltre ha in dotazione un misurino per il caffè (indica 1 dosatore per 100 ml e pa brocca è graduata) comodissimo.
La consiglio a chi cone me non ha bisogno di grandi quantità.",torelli concetta,Revisado en Italia el 17 de abril de 2024
Expresso pot,"2,0 de 5 estrellas",This item fell apart after 2 weeks and I can't get it back together maybe it was too cheap,flower,Revisado en los Estados Unidos el 3 de abril de 2024
Easyworkz French Press Kaffeebereiter 350 ml; hat uns sofort gefallen,"5,0 de 5 estrellas","Form und Ausstattung haben uns sehr schnell gefallen. Grösse für eine Person optimal.
Werde bald nochmal bestelle. Kann gut gekauft werden. Grüße von elfi",ElFi,Revisado en Alemania el 31 de marzo de 2024
お出汁,"4,0 de 5 estrellas","普通は　紅茶などに使いますが、我が家では　出汁の為に（吸い物）使います
少し多い量のが欲しくて　こちらにしました
とても丁度良い大きさでした
ありがとうございました",クルミ,Revisado en Japón el 22 de marzo de 2024
Perfect if you are a one cup drinker.,"5,0 de 5 estrellas",Took it out on a 7 month deployment and it survived and I’m still using it almost a year later! Definitely worth it. Also for camping it’s great for a one cup press.,Christopher Seney,Revisado en los Estados Unidos el 19 de marzo de 2024
bonne cafetière !,"4,0 de 5 estrellas",Cafetière à piston de bonne qualité générale. Le piston fait bien son travaille. Rapport qualité prix correct.,PetiteSauterelle,Revisado en Francia el 9 de marzo de 2024
Może i wygląda ale,"2,0 de 5 estrellas","Produkt w małej paczce może i jest zabezpieczony ale w dużym kartonie nie ma wypełnienia, suma summarum szkło jest zbite...",DawidM,Revisado en Polonia el 7 de marzo de 2024
Suivi de commande très sérieux,"5,0 de 5 estrellas","Suite à un incident le verre s'est fendu , je viens de recevoir un article tout neuf , merci pour votre sérieux je recommande sans hésiter",philippe mas,Revisado en Francia el 1 de marzo de 2024
Bien mais pour occasionel seulement,"4,0 de 5 estrellas","Elle est pratique pour une personne, mais je ne la conseil pas pour les addict du café... un des filtres se deforme tres rapidement, et le fer commence deja a rouiller alors que je l ai depuis seulement quelques semaines... je pense que pour un café de temps en temps c est pratique mais pour plus d un café par jour, elle ne conviendra pas",sarah l.,Revisado en Canadá el 23 de febrero de 2024
handlich und bedienungsleicht,"5,0 de 5 estrellas","Effektiv tut er seine Pflicht, leicht und handlich zu bedienen und einfach zu reinigen. Auf jeden Fall weiterempfehlenswert. Es wäre evbentuell empfehlens wert, auf den Deckel an der Seite des Ausdgusssiebes, ein ein sichtbares oder fühlbares Zeichen anzubringen.",Amazon Kunde,Revisado en Alemania el 21 de febrero de 2024
最高！,"5,0 de 5 estrellas",とても気に入っていたティーポットを割ってしまい、同じような商品を探してました。スタイリッシュで飽きのこないビジュアルも気に入ってます！,Amazon カスタマー,Revisado en Japón el 21 de febrero de 2024
Great press,"5,0 de 5 estrellas","Great press, easy to use and to clean.
More finer ground coffee will leave quite a lot of residue while coarse wont leave as much.
Really happy with the product!",Patrik,Revisado en Reino Unido el 3 de febrero de 2024
Cafetière,"5,0 de 5 estrellas",Used for Ground coffee; serves its purpose,Mr Chris G Quinn,Revisado en Reino Unido el 29 de enero de 2024
Cheap material and bad quality,"1,0 de 5 estrellas","Like the feature that handle is anti slippery and easy to grab, but the press itself fell apart when I tried to wash it after one use. Not sure why it has so many good reviews tbh.",Laura_W,Revisado en Reino Unido el 29 de enero de 2024
Pleased!,"5,0 de 5 estrellas","We are pleased with this product. Some initial concern at switching from the better known brand, but totally unfounded. A strong, well-designed and functional press.",JimC,Revisado en Singapur el 29 de enero de 2024
Love it,"5,0 de 5 estrellas",I use this several time a day easy to clean great net filter at base,Sue Clark,Revisado en Australia el 28 de enero de 2024
Preis Leistungsverhältnis stimmt,"5,0 de 5 estrellas","Wie erwartet, zu empfehlen",Inge,Revisado en Alemania el 19 de enero de 2024
Easy to clean,"5,0 de 5 estrellas",This coffee plunger makes great coffee and is easy to clean. I like the volume lines on the glass container.,Synthia,Revisado en Australia el 18 de enero de 2024
Excellent,"4,0 de 5 estrellas",Parfait,BONNIN,Revisado en Francia el 11 de enero de 2024
Ease of use,"5,0 de 5 estrellas",Making coffee,Narendra K Dharamshi,Revisado en Australia el 8 de enero de 2024
No longer useable,"2,0 de 5 estrellas","Initially looked and worked well, but after a few weeks the spindle holding the press on became loose every time it was used. Gave up and purchased a new one.",VMG,Revisado en Australia el 6 de enero de 2024
Fast service,"5,0 de 5 estrellas","Fast service, and everything came as shown",Ron O,Revisado en Canadá el 27 de diciembre de 2023
Quality,"5,0 de 5 estrellas",Bought it as a secret Santa gift. It’s very good quality. Happy with my purchase and so was the person who got it!,N. A. Todd,Revisado en Canadá el 20 de diciembre de 2023
Ottimo prodotto.,"5,0 de 5 estrellas","Comodissimo nella preparazione del caffé,materiale di ottima qualità esattamente come nella descrizione qualità/prezzo ok.",Rock10,Revisado en Italia el 12 de diciembre de 2023
"Nicht nur für guten Kaffee, auch für geschäumte Milch!","5,0 de 5 estrellas","Ich liebe guten Kaffee - und neuerdings trinke ich immer lieber Filterkaffee.
Aber nicht nur dafür ist die French Press gut geeignet, ich mache damit einen sehr feinporigen Milchschaum, der eine feinere Konsistenz hat, als wenn ich es mit einem Milchschäumer mache. (Mit dem Milchschäumer wird es schnell ""Baumschaum"", mit der French Press ein sehr cremiger, feiner Barista Schaum mit dem man auch Muster in den Kaffee bekommt.)",Christian Heinrichs,Revisado en Alemania el 11 de diciembre de 2023
