title,rating,body,author,date
Muito fragil no que respeita ao filtro de café na parte superior da cafeteira.,"1,0 de 5 estrellas","não gostei da qualidade do filtro de café da parte superior da cafeteira, já esta deteorado. MUITO FRAGIL",José Maciel,Revisado en España el 20 de mayo de 2024
Buen producto,"5,0 de 5 estrellas",Hace lo que dice,MIGUEL,Revisado en España el 15 de mayo de 2024
"Muy mala calidad, se rompió el asa sirviendo un café","1,0 de 5 estrellas","Muy mala calidad, se rompió el asa sirviendo un café, además solicité la devolución el 8 de septiembre y aun estoy esperando",Gesticasa Asesores Inmobiliarios SL,Revisado en España el 13 de octubre de 2023
Venía con un AGUJERO en la parte de abajo por donde se salía el agua a borbotones,"1,0 de 5 estrellas",desastre. tengo cuatro de esta marca (IBILI) de todos los tamaños y jamás había visto algo igual. Además un peligro que afortunadamente comprobé .,chema,Revisado en España el 18 de agosto de 2023
Buen producto. Buena calidad. Resultado excelente. Fácil manejo.,"5,0 de 5 estrellas","La cafetera de siempre, pero mejorada en calidad de rosca, juntas, filtro, asa.",Cliente Amazon,Revisado en España el 23 de junio de 2023
Pequeña,"4,0 de 5 estrellas",Es muy pequeña,Claudio,Revisado en España el 13 de junio de 2023
Mal la pintura se le ha quitado al poco tiempo de uso,"2,0 de 5 estrellas",Funcionamiento correcto y un buen tamaño de café para un desayuno,Carlos P.,Revisado en España el 26 de enero de 2023
Mala calidad,"1,0 de 5 estrellas",Un año ha durado el asa.,TAXI ALICANTE ALEXIS,Revisado en España el 31 de octubre de 2022
Muy pequeña,"3,0 de 5 estrellas",Debería especificar que son tazas de moka. No da para dos desayunos,Fernando De Aguilar-Amat,Revisado en España el 24 de agosto de 2022
Venia usada,"1,0 de 5 estrellas","La cafetera venía notablemente usada, con un profundo arañazo y húmeda por dentro.
Pasas el dedo y se palpan granos de café de anteriores usos. Horrible.",Isidoro,Revisado en España el 11 de julio de 2022
Muy buena cafetera,"5,0 de 5 estrellas",Todo perfecto,Manuel,Revisado en España el 29 de mayo de 2022
Muy buena cafetera,"5,0 de 5 estrellas",Me gusta mucho y hace un buen café,Juanjo,Revisado en España el 16 de abril de 2022
"Reclamar de su mal estado, el mango se rompió sin usarla","1,0 de 5 estrellas","Nada, insegura y fácil de rotura",TONI,Revisado en España el 12 de enero de 2022
Buena cafetera,"4,0 de 5 estrellas",De poco peso y fácil uso. Para el precio cumple su función.,Isabel,Revisado en España el 27 de diciembre de 2021
Foto erronea,"1,0 de 5 estrellas","La foto del producto es de una cafetera de 6 tazas, pero al recibir el envío es una cafetera pequeña de 3 tazas.",Xose,Revisado en España el 24 de octubre de 2021
Práctica y funcional,"5,0 de 5 estrellas",El tamaño y rápida para un café excelente,Vicente,Revisado en España el 29 de julio de 2021
Bien,"3,0 de 5 estrellas",Bien no está mal,Isabel Beltran Pacheco,Revisado en España el 26 de septiembre de 2020
No recomendable!,"1,0 de 5 estrellas","Después de una semana de uso, el fondo tiene manchas...
He seguido en todo momento las recomendaciones del fabricante y aún así se puede observar una gran cantidad de manchas.
Producto de mala calidad",Jacobo,Revisado en España el 10 de julio de 2020
Nos duro poco,"2,0 de 5 estrellas",Se rompió a las dos semanas de recibirla.,Cliente Amazon,Revisado en España el 5 de julio de 2020
Rota,"2,0 de 5 estrellas","La cafetera hace un café que para mi gusto bien, pero la enviaron rota con el pitorrillo por donde sale el café partido, al echarlo en la taza se me derrama todo el café. Al costar poco decidí no devolverla, pero muy mal por parte del vendedor.",María,Revisado en España el 9 de mayo de 2019
En su medida justa,"4,0 de 5 estrellas","La compre por su tamaño, practico.
Se la regalé a mi hija, ya que son dos y para ellos le venía genial.",Cliente Amazon,Revisado en España el 29 de agosto de 2018
Recomendable!!!,"5,0 de 5 estrellas","Tras necesitar una cafetera me decidí por este modelo. Uso perfecto e intensivo y en perfecto estado de conservación, muy recomendable",Cliente Amazon,Revisado en España el 17 de julio de 2018
Gotea al echar el café...,"3,0 de 5 estrellas","He tenido multiples cafeteras, confiaba en esta ya que por marca y diseño, parecía que cumpliria perfectamente su unica mision.
Una pena que a la hora de verter el café, se derrame sin poder poner remedio",Pablo R.,Revisado en España el 9 de febrero de 2018
