title,rating,body,author,date
Cafe,"5,0 de 5 estrellas","Cafe increíble! Merece la pena totalmente esta cafetera.
Cafe frio, caliente, para llevar.
Capuchino, cafe con leche, solo….
Con la intensidad que tu quieras y cantidad al gusto.
También tiene una app con la cual puedes configurar las opciones de tu café favorito y vienen recetas para incluir al cafe nata, chocolate,etc… hacer una taza de cafe con cafe molido descafeinado por ejemplo si tienes el compartimento del grano lleno!
El deposito de agua viene con un filtro.
100% merece la pena",marta,Revisado en España el 4 de marzo de 2024
Promete lo que dice.,"5,0 de 5 estrellas","Hace un café increible. Gasta mucha agua por la limpieza. Rápida y eficiente. Venía de Italia, por lo que tardó unos días. Trae de regalo productos variados.",Jose Antonio Díaz de la Guardia,Revisado en España el 7 de enero de 2024
Da gusto tomar café,"5,0 de 5 estrellas","Maravillosa cafetera muy completa solo la falta hablar es algo cara pero merece la pena, usando un buen café ☕️ tanto solo como con leche ya sea en frío o caliente deja un sabor que perdura en boca, limpieza perfecta con el normal consumo de agua, muchas maneras de preparar las bebidas a tu gusto y guardarlas en la memoria de la máquina. Conclusión una muy buena cafetera que junto con un buen café de grano te hará pasar las mañanas y las tardes más agradables, pero eso sí sin el branpriz.",carlos,Revisado en España el 6 de junio de 2023
Excelente cafetera superautomática,"5,0 de 5 estrellas",Se pueden hacer bebídas frías y calientes y el café sale muy rico.,Pepe,Revisado en España el 13 de febrero de 2023
"Bien, pero con peros","3,0 de 5 estrellas","Aunque uso buen cafe e incluso el que me regalaron ellos, tampoco es espectacular.
Consume mucha agua y el deposito es enano, hay que estar recargando cada poco y con el tamaño que tiene no tiene sentido.
Ademas aunque le pongas un vaso o algo para las limpiezas siempre acaba llenando la bandeja de agua.
Muchas veces cuando vas con prisa por la mañana te hace recargar y limpiar por lo que pierdes tiempo, podia avisar al final del uso.
En resumen buen cafe, comoda pero demasiado cara para lo que ofrece",Sapi,Revisado en España el 29 de enero de 2024
"Gasta 2,5 cafés em água por cada café...","2,0 de 5 estrellas","Esta máquina precisa tirar uma chávena de água para aquecer e tira mais meia chávena para desligar, portanto por cada café, gasta-se o dobro da água necessária. Não faz qualquer sentido precisar de água para aquecer... Por outro lado, o grão moído fica muito grosso, mesmo na moagem mais fina o que faz com que o café saia com um creme muito leve. Tira cappuccinos razoáveis (tem sempre o problema do moinho ser fraco), mas não é o objectivo principal para o qual comprei a máquina. Também não dá para regular o tamanho do café, os tamanhos são pré definidos, o M é curto para o que gosto, o L extravasa a chávena. Preferível as máquinas que esta marca vende de manípulo por 200 euros ou menos, tive uma anos e é mil vezes melhor. Não vale o preço.",Ana,Revisado en España el 19 de octubre de 2023
cambio de moldelo,"1,0 de 5 estrellas","La cafetera me encanta, lo que ocurre es que no la he estrenado porque no es el modelo solicitado.
No sé por qué no envían el que se pide. Cuidado",Nuria del Mar,Revisado en España el 23 de noviembre de 2023
"Primer uso, no funciona","1,0 de 5 estrellas","En el primer uso, durante la configuración inicial, aparece alarma general, de acuerdo al instructivo la máquina está muy sucia hay que limpiar, se siguen las instrucciones de limpieza que se describe en el manual la alarma general persiste, no se puede iniciar la máquina, espere mucho por está máquina llega y no funciona, muy decepcionante",MD,Revisado en España el 3 de abril de 2023
Fallos a las 3 semanas,"1,0 de 5 estrellas","A las Tres semanas trabajar muy bien, hacer un café delicioso y variado, de pronto empieza a pedirme que llene el depósito de café y así ya no es capaz de preparar café, la tuve que devolver con mucha pena porque al tener aún garantía, El servicio técnico me aconsejó que lo mejor era devolverla.",christian A.,Revisado en España el 1 de agosto de 2024
Duda,"1,0 de 5 estrellas","Que es lo q lleva dentro,cafetera descalificación,una jarra para el café,q más cosas pedí una de segunda mano me lleve un chasco por q el depósito de agua roto se va el agua es preciosa la cafetera pero así no se puede quedar uno encima q la devuelvan así con cosas faltantes",patricia,Revisado en España el 24 de septiembre de 2023
