title,rating,body,author,date
Convenient,"5,0 de 5 estrellas","Perfect for me, very pretty, I only drink one cup in the morning. I want one great cup, this makes it possible. It is also small enough to travel in my car when I'm off visiting friends and relatives. I they try to keep mine or covet it I can always order one for them, they are so affordable!!!",Suzanne W.,Revisado en los Estados Unidos el 22 de julio de 2024
Very SMALL,"4,0 de 5 estrellas",love the metal strainer (versus my last one that had plastic) BUT I will say review the dimensions carefully as this makes 1 barely 2 cups at a time..,SHOPPER,Revisado en los Estados Unidos el 19 de julio de 2024
Add #4 paper filters for even better coffee!,"5,0 de 5 estrellas","This makes a solid 3 cups of coffee. Super easy, I can rinse it immediately under cold water and the borosilicate glass doesn’t shatter. Using just #4 filters tends to rip and spill all the wet grounds into the bottom but supporting it with the metal funnel means the paper filter can catch the excess coffee oils. Tastes great!",Brett Ellis,Revisado en los Estados Unidos el 18 de julio de 2024
Cute,"5,0 de 5 estrellas",This is so adorable and so easy to use . I use pod on a daily basis but trying to save some money on buying pods i bought this and it makes great coffee . Thank you,Amazon Customer,Revisado en Canadá el 11 de julio de 2024
Completely satisfied,"5,0 de 5 estrellas",100% satisfied,Raja R,Revisado en Canadá el 10 de julio de 2024
The stainless steel reuseable filter....broke the first time i used it...,"1,0 de 5 estrellas","It seemed like a nice product...then the first time i used it..the SS reuseable filter broke in my hand.
Can someone please send us a replacement filter?",Izlandgurl78,Revisado en Canadá el 8 de julio de 2024
Gutes Produkt,"5,0 de 5 estrellas","Besser als erwartet, gefällt mir sehr.
Die Kanne sieht sehr schön aus und hat zudem Maßangaben. In der Mitte ist ein Holzring angebracht, womit man die Kanne halten kann, auch wenn der Inhalt heiß ist. Der Filter ist wiederverwendbar und der Kaffee läuft sehr schnell durch, was praktisch ist, wenn man es eilig hat.",Daniel Maturano Muñoz,Revisado en Alemania el 1 de julio de 2024
Filter Issues,"1,0 de 5 estrellas","This pour over coffee maker was working perfectly fine until six weeks in when the filter stopped working well. I've tried cleaning the filter by soaking it in hot water and baking soda or white vinegar. The water still does not filter well after the cleaning or after trying different types ground coffee. This may also be the reason the coffee tends to be lighter than darker. If you're looking for two ounces of light coffee, this is your pour over coffee maker. Not happy with this item. Do not recommend for that reason (gets clogged and water gets trapped in filter). Really wanted to like it.",R. Perez,Revisado en los Estados Unidos el 22 de junio de 2024
"Preis/Leistung okay, hätte aber mehr erwartet","4,0 de 5 estrellas","Ich habe diese Kanne bestellt, weil ich schon 5 andere Kannen aus Glas kaputt gemacht habe. Diese Art von Kanne ist schon sehr empfindlich in der Handhabung. Diese Kanne habe ich bestellt, weil in der Beschreibung stand, dass 8 Tassen reinpassen und die Beschreibung des Glases hörte sich für mich stabiler an als die anderen Kannen, die ich bisher hatte. Leider ist dem nicht so. Die Kanne ist okay, allerdings stören die Ecken beim Reinigen und ich komme mit meiner Hand nicht durch den Kannenhals um die Kanne am Boden zu putzen. Und 8 Tassen passen in die Kanne nicht rein, höchstens 6. Ich habe den Kauf zwar nicht bereut, die Kanne ist okay, aber ich würde sie nicht nochmal kaufen.",Biotante Regina,Revisado en Alemania el 11 de junio de 2024
Small,"3,0 de 5 estrellas",Very small pot and hard to clean.,Lavenia Maynard,Revisado en los Estados Unidos el 2 de junio de 2024
"Looks nice, but pours a messy coffee...","3,0 de 5 estrellas","Materials are good, it feels sturdy and it looks nice.

Issue here is the construction in itself: it's impossible (100%) to pour a cup of coffee without leaking/dripping due to the poor engineering of the notch.

So you find yourself constantly wiping the carafe or you need a coaster to place it on, otherwise you'll find coffee stains on your desk all the time.

As such, I don't find it suitable for daily use.",J. Nguyen,Revisado en Países Bajos el 31 de mayo de 2024
