title,rating,body,author,date
muy decepcionado,"1,0 de 5 estrellas",No es lo que me imaginaba...Muy pequeña para el precio que tiene. nada contento con ella.,Cliente Amazon,Revisado en España el 2 de diciembre de 2019
NO RECOMENDABLE,"1,0 de 5 estrellas",AL MES DE USO HA COMENZADO A PICARSE. Relación calidad-precio mediocre. Dinero tirado a la basura.,Nara,Revisado en España el 18 de octubre de 2019
Buen artículo,"4,0 de 5 estrellas",Cafetera práctica y cómoda.,Jose Luis,Revisado en España el 10 de octubre de 2019
Calidad,"5,0 de 5 estrellas",Me gusta todo. Está muy bien.,sara,Revisado en España el 18 de julio de 2019
Tiene una fuga,"1,0 de 5 estrellas",Ha durado dos meses. Mal sellado de la salida del café con el recipiente cuyo resultado era que se derramaba el café fuera de la cafetera,francisson,Revisado en España el 17 de julio de 2019
Fiasco,"1,0 de 5 estrellas","Horrible compra, empezó a salirse el agua al mes de comprarla, muy fràgil el depósito del café, cuidado al lavarla. Perdí 37 euros.",Cliente Amazon,Revisado en España el 14 de julio de 2019
Buena pero pequeña,"5,0 de 5 estrellas","Es buena cafetera pero muy pequeña, da para una taza no muy grande",Zaida (Toxina),Revisado en España el 26 de febrero de 2019
Buena relacion calidad precio,"4,0 de 5 estrellas",Buena maquina por ponerle un pero algunas partes de plastico son un poco endebles,Pablo Perez,Revisado en España el 22 de febrero de 2019
Pierde agua y ahce saltar el diferencial!,"1,0 de 5 estrellas",Compré la cafeteria en Agosto del 2018 y 5 meses despues ha empezado a perder agua saliendose por fuera y entrando en la base electrica con lo que hace saltar el diferencial cada vez que la pongo. Hasta este momento estaba muy contenta pero casi 50€ para 5 meses no me cuadra. No tengo claro si puedo devolverla.,patricia mira holt,Revisado en España el 25 de enero de 2019
No puede ser más práctica,"5,0 de 5 estrellas","Mi experiencia no puede ser mejor. Puedes hacer dos cafés o, usando el adaptador,sólo uno. cl café sale muy bueno y te evitas lo que a veces ocurre con las cafeteras sobre fogón,que se nos puede salir el café o incluso en un descuido volcar Ia cafetera. Con esta no ocurrirá,ya que es muy estable y una vez hecho el café se conserva caliente. Yo preparo la cafetera antes de comer, le doy al botón cuando nos sentamos a la mesa y me olvido.Se hace muy rápido y después de fregar los platos todavía está caliente.Es cierto que la parte superior es de plástico, pero esto no afecta al sabor.",Ditas Veg,Revisado en España el 26 de noviembre de 2016
Vaso plástico,"3,0 de 5 estrellas","No me la quede porque el vaso es plástico y me daba miedo que no durara mucho, bonita si que es pero prefiero que sea metal",Sara R.,Revisado en España el 5 de agosto de 2016
Ottimo acquisto,"5,0 de 5 estrellas",Ottima caffettiera. La sto usando da qualche settimana e sono più che soddisfatta.,Laura,Revisado en Italia el 10 de julio de 2024
"Fiabilita,semplice,veloce","5,0 de 5 estrellas","Funziona benisimo,tempi molto corti per riscaldarsi,facile da lavare.",Popa Bogdan,Revisado en Italia el 29 de junio de 2024
"Buona, ma..","3,0 de 5 estrellas","Acquistata per sostituire una prima caffettiera elettrica, Alicia. Questa si spegneva da sola, ma dopo diversi anni di utilizzo, ha cominciato a perdere acqua che neanche con la sostituzione della gomma aveva risolto. Con questa Ariete invece la perdita di acqua durante il caffè è cominciata subito. Ho risolto mettendo molto meno polvere di caffè. E non si spegne da sola. Il caffè è comunque ottimo. Un po' leggerina la plastica.",Giorgio69,Revisado en Italia el 10 de junio de 2024
Mi piace,"5,0 de 5 estrellas","Il caffè arriva subito non bisogna aspettare molto sia senza o con il riduttore da due.
Bellissimo il design
Bella, pratica e utile",Rossana F.,Revisado en Italia el 31 de mayo de 2024
Ottimo funzionamento,"5,0 de 5 estrellas",Sono molto soddisfatto,Massimo,Revisado en Italia el 2 de mayo de 2024
Eccellente caffè.,"5,0 de 5 estrellas","Tutto il gusto del caffè come a casa. È proprio come a casa: la prepari, la fai partire, aspetti che venga su il caffè e spegni tutto. La uso a lavoro dove non ho la classica macchina del caffè.",Matteo Pinaffo,Revisado en Italia el 19 de abril de 2024
Mai più senza,"5,0 de 5 estrellas",Dopo l’ennesimo fallimento di una moka adatta per l’induzione abbiamo deciso di acquistare questa elettrica ed è semplicemente fantastica. Semplice pratica e lascia il caffè in caldo per 30 minuti,gretagas,Revisado en Italia el 18 de abril de 2024
Veramente OK,"5,0 de 5 estrellas",Un buon prodotto. Fatta bene e ben funzionante .,Obice Federica,Revisado en Italia el 14 de abril de 2024
Buon prodotto,"4,0 de 5 estrellas",Molto comoda,Cliente Amazon,Revisado en Italia el 13 de abril de 2024
Quasi perfetta.,"4,0 de 5 estrellas","Il prodotto è funzionale. Fa un buon caffè, inoltre è anche veloce. Unico problema è che non riesci a fare altri caffè se non si aspetti che la caldaia si sfreddi. Se avete esigenze di più caffè bisogna usare dei buoni guanti anti calore per smontare la caffetteria. Se non avete bisogno di questo è veramente un buon prodotto.",Davide,Revisado en Italia el 1 de abril de 2024
Ottima,"5,0 de 5 estrellas",Ottima macchina del caffè l unica pecca che non si può programmare per il resto è perfetta,Cristina,Revisado en Italia el 26 de marzo de 2024
Ottimo,"5,0 de 5 estrellas","Caffè tre volte al giorno sempre perfetto.
Ottimo acquisto, rapporto prezzo qualità molto buono.",Omero soave,Revisado en Italia el 26 de marzo de 2024
