title,rating,body,author,date
Pas d’emballage ni de notice,"1,0 de 5 estrellas","J’ai reçu mon colis mais pas dans un carton ni avec la notice
Est ce normal ?",Lafon,Revisado en Francia el 24 de julio de 2024
Bien,"5,0 de 5 estrellas",Parfais et moins cher qu en magasin,stephane dufour,Revisado en Francia el 21 de julio de 2024
Je garde la machine Philips senseo machine à dosettes,"5,0 de 5 estrellas","Car on n.a trouver le problème merci alors ily aura pas de retour .
Merci
Mme Haloui chantal",boiselle Haloui,Revisado en Francia el 19 de julio de 2024
Très bien,"5,0 de 5 estrellas",Facile à utiliser contenance plus importante que l’ancien modèle. De plus esthétique.,Client d'Amazon,Revisado en Francia el 18 de julio de 2024
fuite au niveau du réservoir,"1,0 de 5 estrellas",j'avais une fuite au niveau du réservoir d'un même modèle quand j'ai eu la nouvelle senséo j'ai testé de suite Fuite identique Amazon m'a renvoyé une autre neuve Utiliséede 10 fois environ en Camping car (achat 10/23) de nouveau Fuite Amazon me propose une réparation J'indique bien la fuite Conclusion changement des deux portes dosettes ??? (L'un était neuf) aucun autre détail sur la réparation mais toujours la fuite !!!! de plus la senséo a été renvoyée à une autre adresse j'ai du faire 130 kms pour la récupérer ... Elle a été griffée le carton d'origine complétement éclaté Amazon ne veut pas m'envoyer une autre senséo neuve et me propose une REPARATION Je ne veux pas tout recommencer pour rien Le service clients philips INJOIGNABLE c'est un numéro 33 non possible sur notre réseau téléphonique Merci pour votre aide Cordialement,Doradou,Revisado en Francia el 17 de julio de 2024
Super !!!,"5,0 de 5 estrellas",Alors si il aurait fallu changer je l'aurai fait sans hésitation. Elle est design et facile d entretien pas de gouttes qui reste dans le fond. Et la mémoire de la machine est facile a utiliser. Il y a plus de 2 mois que je l utilise régulièrement tous les jours et souvent et pas de tartre . Incroyable mais vrai. J aurai dû changer plus tôt....😉🙂,liloo lou,Revisado en Francia el 10 de julio de 2024
Ecolo !!,"5,0 de 5 estrellas",Parfait. Fiable et écolo avec les dosettes compostables !!!,Sandrine D.,Revisado en Francia el 9 de julio de 2024
mal pensé les ancienne etait mieu je regrete cet achat,"1,0 de 5 estrellas",qui à desiné ce machin,isogone,Revisado en Francia el 4 de julio de 2024
Super,"4,0 de 5 estrellas",,Valero guy,Revisado en Francia el 1 de julio de 2024
"Performant à tous les niveaux!!!! Ce qui n'est pas le cas , vu le PRIX !!!!!!!!","2,0 de 5 estrellas",Peu efficace et Trop CHER vu le PRIX,claude heiligenstein,Revisado en Francia el 29 de junio de 2024
???,"3,0 de 5 estrellas","Il doit y avoir un problème ou manquer quelque chose car les supports pour mettre la dosette sont extrêmement profonds il en a deux et ça c'est prévu pour des dosettes de cappuccino ou autre chose qui sont plus hautes je le sais pour avoir déjà acheté pas 2 reprises des machines Senseo, mais pour une simple dosette de café : résultat pas de mousse et ça sort pratiquement clair donc ça à peine la couleur du café ??? Longue à chauffer pas pratique qu'elle soit impérativement sélectionné d'abord avec une simple touche qu'il faut soit descendre soit monter pour sélectionner la dosette de café que vous désirez expresso moyen long ! Pour poser le récipient d'eau il faut faire très attention à bien enclencher car ça bouge idem pour le support du bas où on pose la tasse n'est pas très stable point de plus il restait au moins le volume de de tasses de café et le voyant s'allumait déjà pour signaler un manque d'eau alors que il y en avait assez. Goût du café franchement pas top
La seule chose positive que je trouve pour cette machine c'est le design mais je m'attendais à mieux je ne sais pas si je la garderai
Elle est facile d'utilisation c'est sûr et pour le montage extrêmement simple pas eu besoin de notice, mais le problème se situe au niveau de la coupelle où on met la dosette trop profond, je pense que de ce fait lorsqu'on ferme le clapet ce n'est pas assez pressé pour avoir un résultat savoureux. Je suis très déçue",Tyboub,Revisado en Francia el 26 de junio de 2024
Machine à café.,"5,0 de 5 estrellas","Super machine café, très belle et marche superbement bien pour tout type de café.",Ygnaiih,Revisado en Francia el 23 de junio de 2024
Fonctionne très bien,"5,0 de 5 estrellas",Fonctionne très bien est pour le prix raisonnable,Brack Brian,Revisado en Francia el 23 de junio de 2024
Bon fonctionnement,"5,0 de 5 estrellas",Va super bien,Frarin,Revisado en Francia el 19 de junio de 2024
il me manque 1 ressort l'abus ne tient pas,"2,0 de 5 estrellas",j'achète souvent sur Amazon et là pas de bol il manque un ressort ça ne tient pas.,Hannoy,Revisado en Francia el 18 de junio de 2024
"Café bon, rapide et dosé comme souhaité","5,0 de 5 estrellas","Cette machine a café produit un bon café bien mousseux. La combinaison des touches un ou deux tasses avec le curseur court, moyen ou long café permet de trouvé le bon dosage pour le moment voulu de la journée.",tg57,Revisado en Francia el 11 de junio de 2024
Trop bruyante,"1,0 de 5 estrellas","Machine bruyante résonance avec la plaque métallique où l'on pose la tasse.
Il serait pratique qu'elle soit plus verticale de façon à ce que la réserve d'eau soit droite.",Eric,Revisado en Francia el 10 de junio de 2024
Très déçu,"1,0 de 5 estrellas",Déçu pas pratique pour mettre l'eau et fait du bruit.,Ktryn,Revisado en Francia el 9 de junio de 2024
Guter kauf,"5,0 de 5 estrellas",Gute Erfahrung gemacht schnelle Lieferung einfach zu bedienen,P.M,Revisado en Alemania el 8 de junio de 2024
Bien,"4,0 de 5 estrellas",Fonctionne bien,Vanessa bertulot,Reseñado en Bélgica el 7 de junio de 2024
On y est presque,"4,0 de 5 estrellas","Habituée aux cafetières italiennes, je reconnais que Senseo s'améliore mais les promesses ne sont pas tenues . Au moins c'est rapide d'avoir le petit café du matin.",Pomdhappy,Revisado en Francia el 6 de junio de 2024
Ne fait pas de bon café,"1,0 de 5 estrellas",fonctionne toujours mal,musso marie laure,Revisado en Francia el 5 de junio de 2024
Wunderschön,"4,0 de 5 estrellas","Alles in Ordnung.
Würde ich wieder kaufen.",Manfred Rohde,Revisado en Alemania el 3 de junio de 2024
Parfait,"5,0 de 5 estrellas",Parfait Je recommande,Medhii,Revisado en Francia el 28 de mayo de 2024
Cafetière Senséo,"5,0 de 5 estrellas",Produit excellent et je le recommande vivement,MimiMBZ,Revisado en Francia el 25 de mayo de 2024
Ne donne pas de tasses !,"4,0 de 5 estrellas","Belle cafetière, surprise vu le.prix de ne pas avoir de tasses avec !",Ferrand,Revisado en Francia el 24 de mayo de 2024
Nul,"1,0 de 5 estrellas",Après l’avoir reçu déjà se n’était pas là bonne couleur après elle avait pas les capsules pour mètre les dosette et elle fuyez du bac à eau j’ai eu l impression qu’elle avait déjà servie,Bien,Revisado en Francia el 24 de mayo de 2024
Un peu déçu!,"3,0 de 5 estrellas","Je suis contente de mon achat, c'est une belle cafetière! D'un autre côté, je suis un peu déçu, le socle ou l'on met les tasses ne s'enclenche pas, il est juste à poser sur le pied de la cafetière donc il bouge sans arrêt par la vibration de la machine en route ainsi que sa plaque métallique qui ne s'accorde pas, juste posé sur le socle et vibre encore plus que le socle quand la machine est en route et sa casse les oreilles dès le matin obligé de la tenir cette plaque quand le café coule !",Christine Chaput,Revisado en Francia el 23 de mayo de 2024
Très bien.,"5,0 de 5 estrellas",Très bien.,Nicolas GAILLARD,Revisado en Francia el 18 de mayo de 2024
Un peu trop bruyante,"4,0 de 5 estrellas","Conforme mais un peu bruyante dommage
Je m'attendais à plus de mousse comme décrit mais pas vraiment en finalité",kinou,Revisado en Francia el 11 de mayo de 2024
Parfaite !,"5,0 de 5 estrellas","Aussitôt reçue, aussitôt adoptée ! Bien lire la notice avant la première utilisation",ambrosini,Revisado en Francia el 8 de mayo de 2024
Bien 👍,"5,0 de 5 estrellas",Elle funcine tres bien,Paun Claudia,Revisado en Francia el 6 de mayo de 2024
Très bien modernisée,"5,0 de 5 estrellas","Je voulais remplacer notre Senseo qui commençait à connaître des problèmes de vieillesse, 14 années d'utilisation intensive.
Nous avions regarder toute une série de Senseo et seulement ce modèle répondait à l'usage familial. Le seul problème à été le délai de livraison très long (6 semaines) malgré l'abonnement Amazon Prime.
Le nouveau système de commande pour le café est bien mieux que celui de notre ancienne Senseo.",Limbourg Hugo Emmanuel,Revisado en Francia el 29 de abril de 2024
Senseo,"5,0 de 5 estrellas",Cafetière au top,Michel,Revisado en Francia el 24 de abril de 2024
Ma mère était ravis,"5,0 de 5 estrellas",Merci encore 🫶,Merci énormément 🤗,Revisado en Francia el 21 de abril de 2024
Je recommande,"5,0 de 5 estrellas",Juste parfait je recommande,guerville marie laure,Revisado en Francia el 21 de abril de 2024
conforme à la demande,"5,0 de 5 estrellas","JE REMERCIE AMAZON POUR LA RAPIDITE DE L'ENVOI
TOUJOURS SERIEUX AUX ATTENTES DE LEURS CLIENTS
ET RESTE UN FIDELE CLIENT
MONSIEUR HERRERA CHRISTIAN",herrera,Revisado en Francia el 20 de abril de 2024
Nouvelle senseo avec choix d'intensité,"5,0 de 5 estrellas","Achete en remplacement d'une senseo qui a tenu 10 ans !

Un classique mais avec le petit plus pour le choix de l'intensité et de la longueur des café.

Petit coté marrant de ce modèle en 1 tasse trés court avec l'humidifcation de la dosette pour la saveur votre senseo est musicienne XD",becker.loic,Revisado en Francia el 19 de abril de 2024
Never Again,"1,0 de 5 estrellas","Unable to open pod carrier. This problem is repetitive.
There are better and cheaper SENSEO models available.
I will attempt to return this item, but I did not retain the box in which it arrived.",Kindle Customer,Revisado en Francia el 16 de abril de 2024
top,"5,0 de 5 estrellas",Machine à café au top,Foucart,Revisado en Francia el 11 de abril de 2024
Très bon article,"5,0 de 5 estrellas",Très bon article fonctionne très bien,Beaussart,Revisado en Francia el 8 de abril de 2024
Senseo,"5,0 de 5 estrellas",J'adore cette cafetière senseo il est génial. J'ai décidé de mettre eau filtré car le calcaire abime trop les appareils. Je recommande cette cafetière senseo.,Hardy Danny,Reseñado en Bélgica el 8 de abril de 2024
Top Maschine,"5,0 de 5 estrellas",Kaffee schmeckt hervorragend,Martina Günes,Revisado en Alemania el 7 de abril de 2024
Contente de mon achat,"4,0 de 5 estrellas","Je suis très satisfaite de mon achat. Au début, c'est vrai que le café avait un goût de plastique ce qui s'est estompé après 3 utilisations. Ma précédente cafetière était aussi une Senseo mais celle-ci est beaucoup plus performante. A recommander.
Reçu très bien emballée dans sa boîte, aucun problème de livraison, tout s'est bien passé.",Patsche,Revisado en Francia el 6 de abril de 2024
Machine à café Philips,"5,0 de 5 estrellas",Bonne qualité de produit et esthétique agréable.,Bazarnik Jacques,Revisado en Francia el 4 de abril de 2024
Fait son taff mais...,"3,0 de 5 estrellas","... Le plateau d'accueil vibre tellement que la tasse avance seule... Le réservoir a déjà coulé une fois... Bof, déçue de mon achat.",ML83,Revisado en Francia el 4 de abril de 2024
Bon rapport qualité prix,"5,0 de 5 estrellas",Arrivée avant la date prévue et bon produit,Noëlle,Revisado en Francia el 1 de abril de 2024
Avoir un bon café,"5,0 de 5 estrellas","Belle machine à café, très pratique, simple plus cas l'utiliser.","Colis reçu avec 1 jours de retard mais il es bien plus cas essayer, trop contente de l'avoir reçu Merci.",Revisado en Francia el 30 de marzo de 2024
"Pas satisfaite, déçue","3,0 de 5 estrellas",Fait du bruit et le réservoir fuit ????,Ophi,Revisado en Francia el 30 de marzo de 2024
defaut de fabrication,"3,0 de 5 estrellas","petit probleme de fuite au reservoir de la cafetiere , mais tout à été résolu tres vite avec amazone qui a effectué un échange tres rapidement !",MARTI,Revisado en Francia el 28 de marzo de 2024
Reçu super jolie,"5,0 de 5 estrellas",Super jolie pour le moment j'en suis très satisfait,Remy maiart,Revisado en Francia el 23 de marzo de 2024
impeccable quoique,"2,0 de 5 estrellas",le clapet du réservoir laisse l'eau s'écouler lorsque je l'enlève du socle de la cafetière,joel CATEL,Revisado en Francia el 19 de marzo de 2024
J'aime bien,"5,0 de 5 estrellas",Bon produit,Rol Benzaken,Revisado en Francia el 18 de marzo de 2024
Trop diluée,"1,0 de 5 estrellas",Les café sont pas bon et trop dilué je suis déçu,Une arnaque,Revisado en Francia el 17 de marzo de 2024
Mauvaise réparation,"1,0 de 5 estrellas",Cafetière renvoyé pour réparation et qui retombe en pieux mois après et toujours en garantie,AJELLO Alain,Revisado en Francia el 16 de marzo de 2024
Superbe,"5,0 de 5 estrellas",Pour remplacer mon ancien.modele senseo .il est parfait,Y.a,Revisado en Francia el 7 de marzo de 2024
Très bien,"5,0 de 5 estrellas","Achetée lors d'une promo , très bonne machine rien a redire",Anthony Thiers,Revisado en Francia el 3 de marzo de 2024
Super Senseo,"5,0 de 5 estrellas","Produit conforme, fait le job, pas trop bruyante. Utilisée depuis qql mois, aucun problème.",Client d'Amazon,Revisado en Francia el 1 de marzo de 2024
Cafetiere à dosettes,"5,0 de 5 estrellas",Acheté en remplacement de l'ancienne qui a rendu l âme. Facile d utilisation pour ma maman de 85 ans .,Birarda Annick,Revisado en Francia el 29 de febrero de 2024
Problème écoulement d eau,"1,0 de 5 estrellas",Après réparation la cafetière fuit toujours. Et il n y a aucune option pour la faire de nouveau réparer,Stephanie da Mota,Revisado en Francia el 24 de febrero de 2024
Superbe produit,"5,0 de 5 estrellas",Machine très jolie et possibilité de réglé la taille du café c’est parfait,Fontenelle,Revisado en Francia el 23 de febrero de 2024
Cafetière Senseo,"5,0 de 5 estrellas","Très belle cafetière pratique simple à utiliser
Moins bruyante que mon ancienne senseo
Bon rapport qualité prix
Très satisfaite Je la recommande",Client d'Amazon,Revisado en Francia el 22 de febrero de 2024
Faire du bon café,"4,0 de 5 estrellas",Le café est bon,gene,Revisado en Francia el 21 de febrero de 2024
La machine fuit !,"1,0 de 5 estrellas","J'en suis à ma 4eme SENSEO, ces machines à café fuient au bout de quelques semaines c'est inadmissibles... j'ai demandé la réparation de celle-ci qui est revenue dans le même état de fonctionnement (fuite du couvercle...) durée de vie des SENSEO quelques mois ! A fuir",EVA,Revisado en Francia el 17 de febrero de 2024
Belle et fonctionnelle,"5,0 de 5 estrellas","Cela fait plusieurs mois que nous utilisons cette cafetière. On peut faire 1 ou 2 tasses et on peut choisir entre un café court, moyen ou café long. Aucune odeur de plastique brûlé comme certaines cafetière senseo. Elle fait d’excellents cafés, j’utilise que de l’eau en bouteille pour éviter de l’entartrer.",Pansonic,Revisado en Francia el 11 de febrero de 2024
Très bon produit,"5,0 de 5 estrellas",Très bon produit,Number6,Revisado en Francia el 9 de febrero de 2024
Bonne qualité,"3,0 de 5 estrellas","Pour remplir un mug il faut appuyer sur les 2 tasses et arrêter en manuel. Le réglage du niveau ne correspond pas pour un mug.
Le réservoir est un peu difficile à remettre après remplissage.",Client d'Amazon,Revisado en Francia el 7 de febrero de 2024
Design top et très bon café,"5,0 de 5 estrellas",Cadeau Noël très content,FLO,Revisado en Francia el 1 de febrero de 2024
Joli dising,"4,0 de 5 estrellas",Elle remplace mon ancienne Senseo que je regrette beaucoup. A voir dans le temps,Brigitte Matura,Revisado en Francia el 30 de enero de 2024
Bon,"4,0 de 5 estrellas",reservoir pas pratique et petit,dav 38,Revisado en Francia el 27 de enero de 2024
Cafetière,"1,0 de 5 estrellas",Bien reçue la cafetière avec 1 semaine de retard…et le carton de la cafetière très abîmé je suis vraiment pas contente…,Sandra Brulet,Revisado en Francia el 25 de enero de 2024
Qualitatif,"4,0 de 5 estrellas","Satisfait, bien meilleur que la précédente version
Sélecteur pour la quantité d'eau donc qualité du café.",no,Revisado en Francia el 24 de enero de 2024
État déplorable du colis,"1,0 de 5 estrellas",C'est ce moquer du monde de recevoir un colis pareil !!!!,Client d'Amazon,Revisado en Francia el 24 de enero de 2024
