title,rating,body,author,date
Programmable et tient le café au chaud.,"5,0 de 5 estrellas","Double avantage : programme + Thermos
Le bec verseur n’en met pas partout",Pseudo,Revisado en Francia el 10 de enero de 2024
Facile à utiliser et thermos efficace,"4,0 de 5 estrellas","Pas encore tout testé, en particulier la programmation... Mais bon, apparemment c'est un bon produit",Agnès,Revisado en Francia el 30 de diciembre de 2023
La cafetière ne fonctionne plus.,"3,0 de 5 estrellas",La cafetière ne fonctionne plus. Produit acheté en décembre 2023 et nous sommes le 20 mars 2024. Le café coule en plus d une heure ???? Je demande le remplacement du produit. Merci,Eleonore DURAND,Revisado en Francia el 28 de diciembre de 2023
Bof,"3,0 de 5 estrellas","Je suis un peu déçue, on l'a acheté pour le boulot et elle fuit, au niveau de la jonction entre le métal et le plastique.
Par contre elle coule vite, ça c'est un bon point mais bon pour le prix, je ne recommande pas.",peacandlove,Revisado en Francia el 23 de diciembre de 2023
Très bien,"5,0 de 5 estrellas",Elle conserve très bien le chaud 👍👍👍👍,BRIFFAUD Adeline,Revisado en Francia el 18 de diciembre de 2023
Café froid,"1,0 de 5 estrellas","Buvez vite votre café sinon passage micro-onde obligatoire.
Passez votre chemin",coignard louis-marie,Revisado en Francia el 18 de diciembre de 2023
Pas très pratique au versement,"4,0 de 5 estrellas",Il faut incliner fortement le bocal pour le vider .,Laurent,Revisado en Francia el 16 de diciembre de 2023
Déçu,"2,0 de 5 estrellas","Manque de performance, très longue à couler, et le café ne tient pas longtemps chaud",Balet michel,Revisado en Francia el 8 de diciembre de 2023
Percolateur,"2,0 de 5 estrellas",Je ne suis pas contente le thermo ne tiens pas chaud bonne soirée,Ferrazzano maria,Revisado en Francia el 6 de diciembre de 2023
Pas très fonctionnel,"3,0 de 5 estrellas","Utiliser le pichet isotherme pour remplir le réservoir de la cafetière n'est pas fonctionnel, il faut utiliser un autre récipient pour le remplissage.
Plusieur fois l'heure réglée sur la cafetière a sauté sur une valeur X, ce qui n'incite pas à utiliser la programmation pour préparer le café du lendemain.",HECKY,Revisado en Francia el 29 de noviembre de 2023
"Achat Black Friday, vendu comme neuf mais déjà utilisé","1,0 de 5 estrellas","j'ai acheté cette machine pendant le Black Friday, livraison rapide pas de souci, à l'ouverture du carton, j'ai vu qu'elle avait déjà été déballé, le thermos avait encore des tâches de café et trace de calcaire.
une fois branché l'horloge ne fonctionnée pas, elle reste figée sur l'heure réglée.
Bref retour, vraiment déçu de cette achat.",andrusiow,Revisado en Francia el 28 de noviembre de 2023
Senya SYBF-CM009 cafetière électrique programmable,"5,0 de 5 estrellas",très belle cafetière bon Fonctionnement facile d’utilisation.,Paul Claude,Revisado en Francia el 27 de noviembre de 2023
Ne vaut rien,"1,0 de 5 estrellas",Cette cafetière ne vaux rien la cruche fuit quand je me verse un café par les séparations entre inox et le plastique et de plus lent par contre il fait pas un trop mauvais café,Lantho,Reseñado en Bélgica el 10 de noviembre de 2023
Son style et le mode du café choisi,"4,0 de 5 estrellas",Je suis ravie de mon achat seul problème le programme ne marche pas j'ai essayé plusieurs mais sa fonctionne pas,Fito,Revisado en Francia el 9 de noviembre de 2023
Cafetière,"5,0 de 5 estrellas",Le café,Sasou💜,Revisado en Francia el 5 de noviembre de 2023
pichet,"3,0 de 5 estrellas","Bonjour, très déçue c'est 1 pichet et non un thermos... tenue au chaud 2h grand max et encore si on aime le café tiède. trop chère.. je ne recommande pas",LATELLA JEAN,Revisado en Francia el 20 de octubre de 2023
Un peu déçu par la verseuse,"3,0 de 5 estrellas",Cafetière correcte mais verseuse pas pratique,Perron,Revisado en Francia el 16 de septiembre de 2023
Cafetière,"1,0 de 5 estrellas","Pas géniale, ne garde pas le café chaud très longtemps. Déçue",Marthe39,Revisado en Francia el 10 de agosto de 2023
Pas fiable elle fuit,"1,0 de 5 estrellas",Son dising bien le reste bof,Bouchet,Revisado en Francia el 23 de julio de 2023
Bien mais ......,"3,0 de 5 estrellas","À la prise main, cela ressemble à la machjne à café de Barbie et Ken, d'une légère absolue ..à voir dans le temps ...ceci dit, idéale pour les enfants de moins de 4 ans qui la fabrique .!!!!!!....chose étonnante, elle fait du café dans de bonne condition et la programmation s'avère très facile...donc , à l'heure d'aujourd'hui....pas de regret !!!!",MARIE,Revisado en Francia el 18 de junio de 2023
Efficace pour faire le café par contre ne maintient pas au chaud,"3,0 de 5 estrellas",Le café est froid au bout de 2 heures,PAYEN Laurence,Revisado en Francia el 27 de marzo de 2023
Très bien,"4,0 de 5 estrellas",Déçu au départ car impossible de remplir une tasse sans avoir du café sur la table mais apres avoir lu un commentaire sur joint verseuse inversé au montage usine j ai suivi le conseil remis dans le bon sens et depuis plus de café sur la table en remplissant la tasse .,Client d'Amazonj,Revisado en Francia el 29 de enero de 2023
aucun intérêt,"1,0 de 5 estrellas",Pour ma part la livraison fut rapide et excellente cependant la machine a fuit en seulement quelques semaines d utilisation elle a fait sauter un compteur électrique sur une maison neuve j'en reviens pas ... Ce qui ma plus c est le fait quelle soit sans BPA le cote esthétique de la machine est simple est plutôt jolie mais la qualité en terme d'utilisation n est pas au rendez vous cet achat n a pas ete satisfaisant,FiFi,Revisado en Francia el 4 de enero de 2023
achat cher et décevant,"2,0 de 5 estrellas","Le remplissage n'est pas pratique, et il est difficile de se verser un café sans en déverser ailleurs que dans la tasse !!!!, pour ce prix, on peut s'attendre à une qualité supérieure ! Je suis déçue et ne la recommande pas.",dd,Revisado en Francia el 31 de diciembre de 2022
Fait parfaitement son job,"5,0 de 5 estrellas","Usage régulier mais pas quotidien depuis 2 mois.
Pas testé la fonction programmation vu que je débranche après chaque usage et que je ne fais pas du café tous les jours. Mais sinon tout est ok et si un jour il y a un problème anormal, je reviens sur ce commentaire.
Le thermo garde au chaud quelques heures quand même.",Elise,Revisado en Francia el 28 de diciembre de 2022
Parfait,"5,0 de 5 estrellas","Bon cafetière, facile à nettoyer",E.M T. de Meulemeester,Revisado en Francia el 28 de noviembre de 2022
FONCTIONNE TRES BIEN,"5,0 de 5 estrellas","belle presentation, bien fini, simple d'utilisation",Client d'Amazon,Revisado en Francia el 20 de noviembre de 2022
Fragilité de la poignée du bol,"4,0 de 5 estrellas",La poignée s’est cassée au bout de 15 jours ! Aucun choc Probablement fendue auparavant mais pas vu au moment de la réception,C. Beatrice,Revisado en Francia el 18 de noviembre de 2022
Le termo coule à côté de la tasse quand on verse une tasse,"1,0 de 5 estrellas",Le termo coule à côté de la tasse quand on se sert une tasse,Christiaens,Revisado en Francia el 7 de noviembre de 2022
Rapport qualité prix,"5,0 de 5 estrellas","Cette cafetière est très belle, facile utilisation, . Le café est très bien filtré et surtout la cafetière garde très bien au chaud.Je suis ravie de mon achat",morbe Nathalie,Revisado en Francia el 28 de octubre de 2022
Bien reçu,"5,0 de 5 estrellas",Je suis très satisfaite !,luba,Revisado en Francia el 26 de octubre de 2022
Morte après 3mois,"1,0 de 5 estrellas","Morte après 3mois: le café voulait a l'intérieur direct sur l'électronique, faisant sauter les plombs.
A fuir.",Marsat Vincent,Revisado en Francia el 14 de octubre de 2022
Senya SYBF-CM009 cafetière électrique,"5,0 de 5 estrellas",joint du couvercle est monter a l envers plus de fuite après,pascal,Revisado en Francia el 7 de octubre de 2022
Reçues dans un délai très rapide,"4,0 de 5 estrellas",La programmation sous toucher est souvent difficile,Alain,Revisado en Francia el 3 de octubre de 2022
Ne conserve pas longtemps le café chaud.,"1,0 de 5 estrellas",Très déçu.,CLEMENT SCHETTINI,Revisado en Francia el 27 de septiembre de 2022
Très beau produit,"5,0 de 5 estrellas",Pas déçu de mon achat - bel article et facile d utilisation - garde le café au chaud toute la matinée,nadine dit lorraine,Revisado en Francia el 10 de septiembre de 2022
Génial 😊,"5,0 de 5 estrellas",Génial 😉,letty83,Revisado en Francia el 8 de marzo de 2022
Cafetière,"5,0 de 5 estrellas","Adore son style super.
fonctionnel.
Je conseil cette achat .",Client d'Amazon,Revisado en Francia el 22 de enero de 2022
J ai été déçue,"3,0 de 5 estrellas",Très déçu je suis tombé en panne,pavaux,Revisado en Francia el 17 de enero de 2022
Design,"5,0 de 5 estrellas","Belle finition, qualité de l'emballage pour la livraison reflète le sérieux du distributeur. Facile d'utilisation.",Syldelac02,Revisado en Francia el 9 de noviembre de 2021
Pas terrible,"2,0 de 5 estrellas","Après quelques mois d’utilisation je donne mon avis, elle n’est vraiment pas terrible au niveau du bec verseur, ça dégouline de partout, je vais me résigner à racheter une cafetière de marque K....s au moins je ne serais pas déçue... sinon pour le reste elle fonctionne...",Nenettte,Revisado en Francia el 26 de julio de 2021
Satisfaction totale,"5,0 de 5 estrellas",Pour effectuer le Café le matin.,PINCEMIN Yvon,Revisado en Francia el 28 de junio de 2021
très bien,"4,0 de 5 estrellas",très bon rapport qualité prix,Philippe BALON,Revisado en Francia el 18 de junio de 2021
Sympa mais pas pratique,"1,0 de 5 estrellas",Cette cafetière est toute mignonne. Elle ne prend pas de place et son design me plait énormément. Cependant le bec verseur n'est pas adapté et le café se déverse en partie à côté de la tasse.,Royan,Revisado en Francia el 25 de mayo de 2021
coté saveur peut mieux faire,"4,0 de 5 estrellas","Produit acheté en remplacement de plusieurs appareils à capsules qui n'avait de cesse de tomer en panne au bout de six mois, prix de revient des capsules trop onéreux, trop de déchets; avec ce produit je compte bien recycler le marc de café dans mon jardin, c'est déjà cela. Petit bémol le remplissage de la cuve eau n'est guère aisée (ben oui je suis blond - trait d'humour) d' où la nécessité d'utiliser une bouteille d'eau.
Mise à part cela, cet appareil est assez simple d'emploi, le pichet isotherme garde le café, on va dire tiède, un peu plus de 5 heures lorsqu'il est utilisé à plein. Pour le miment je suis donc satisfait de cet appareil, ha oui j'allais oublier, il comporte une notice en français correctement traduite et LISIBLE pas besoin de loupe pour une fois !",Pascal L,Revisado en Francia el 22 de mayo de 2021
RAS,"5,0 de 5 estrellas",Je suis satisfaite de ce produit,COISE51,Revisado en Francia el 20 de mayo de 2021
Pas satisfaite,"1,0 de 5 estrellas",Le couvercle ne joint pas bien avec la cafetière donc tient pas chaud,Urbanajc-Dallé Monique,Revisado en Francia el 19 de mayo de 2021
Fiabilité,"4,0 de 5 estrellas","Peut-être un manque de fiabilité, la première commande article défectueux, remplace en 24h.",Espinha,Revisado en Francia el 14 de mayo de 2021
La programmation,"4,0 de 5 estrellas",Saveur,marie magdelaine philippe,Revisado en Francia el 6 de mayo de 2021
Bon produit,"4,0 de 5 estrellas","Je mis 3 étoiles pour la chaleur car il garde pas très bien le café chaud je teste et après 2 heures il est tiède,le reste est OK par rapport à son prix, je apprécié les 3 mode saveurs ça c'est super,et la programmation est très facile,",Yoan,Revisado en Francia el 19 de abril de 2021
Cafetière de très bon rapport qualité prix,"4,0 de 5 estrellas",Cafetière efficasse qui garde bien au chaud seul bémol il faut ouvrir le thermo pour se servir le café a fond a la fin,Pileczko Florent,Revisado en Francia el 11 de abril de 2021
"Not hygienic, jug leaks","3,0 de 5 estrellas","The plastic handle and rim attached to the jug are not sealed. Coffee goes under the rim and leaks out. You can never really drain the jug.
Very messy.

It makes coffee otherwise you just have to keep wiping up.",Stupoo,Revisado en Reino Unido el 2 de abril de 2021
