title,rating,body,author,date
Excelente calidad,"5,0 de 5 estrellas",La uso a diario y es una máquina excelente,Antonio Sánchez Sánchez,Revisado en España el 14 de marzo de 2023
Bonita pero el diseño no está logrado,"1,0 de 5 estrellas","El termo es díficil de sacar y poner, debes forzar siempre el sistema de goteo, parece que las vas a romper cada vez que haces café. Yo realicé la devolución por este motivo.",Alexandra,Revisado en España el 14 de noviembre de 2022
Perfecto todo,"5,0 de 5 estrellas",Cafetera preciosa y muy buen cafe,Cliente Amazon,Revisado en España el 20 de septiembre de 2021
Buena cafetera,"5,0 de 5 estrellas","Café bueno y aguanta mucho caliente, perfecta",david,Revisado en España el 22 de agosto de 2021
"Cafetera muy buena, café listo muy rápido y con mucho gusto","5,0 de 5 estrellas",Es el segundo vez que compramos esta cafetera. La usamos varias veces al día y y queríamos un segundo.,Casa Bons Aires SL,Revisado en España el 8 de agosto de 2021
Pensé que al apagarse sola no seguiría saliendo café,"3,0 de 5 estrellas","La pestaña para que salga el café se ve débil. Lo peor que al sacar la cafetera para servir, sigue goteando.",Bárbara,Revisado en España el 13 de febrero de 2021
calidad,"5,0 de 5 estrellas","de esta marca tenemos dos ollas rápidas son sinónimo de calidad alemana y la cafetera igual, hace un café como nos gusta y la jarra aguanta el café caliente bastante tiempo, he leído en algún comentario que sabia a plástico, pues como todas las cafeteras, la primera vez particularmente a nosotros y a la siguiente ni rastro de sabor a plástico.",Antonio Cinca,Revisado en España el 2 de diciembre de 2020
Incomoda de usar,"3,0 de 5 estrellas","Me gusta el diseño ,que es silenciosa y rápida y se apaga sola. Pero me ha decepcionado porque la jarra cuesta mucho colocarla por la presión que hace la válvula , no se si puede ser porque se haya “caído” la cafetera durante el transporte o porque es así. Además al servir café, la jarra gotea, hay pocas veces que no tenga que limpiar la encimera porque se derrama algo de café al servir .",Cliente Amazon,Revisado en España el 10 de julio de 2020
Buen producto - diseño elegante - buen sabor de café.,"5,0 de 5 estrellas","Cafetera con un diseño elegante y hace un café bueno.
Como cualquier otra máquina es relativamente fácil de limpiar.
+ Se desconecta automáticamente al terminar con la preparación del café.
+ Diseñó elegante acero inoxidable
+ Mantiene el café caliente durante bastante tiempo

- a pesar del sistema antigoteo, si gotea un poco",Florian Reinhold,Revisado en España el 17 de febrero de 2020
Buena terminación,"4,0 de 5 estrellas",Buena Calidad y tamaño suficiente,Cliente Amazon,Revisado en España el 27 de octubre de 2019
Excepcional,"5,0 de 5 estrellas",La jarra térmica aguanta hasta 12 horas el calor. La jarra es perfecta para guardar el calor. El conjunto toda una belleza. El proceso de envío me despistó algo figuraba que se retardaba el pedido pero ya lo tenía. Magnífica cafetera.,Tomatero,Revisado en España el 27 de septiembre de 2019
Producto excelente,"5,0 de 5 estrellas","Marca inmejorable, calidad excelente.",Rosa Adela,Revisado en España el 2 de septiembre de 2019
Cafetera bonita y cómoda.,"3,0 de 5 estrellas","Lo mejor: Fácil de usar y diseño bonito.
lo peor: Tras tres meses de uso, el cafe sigue teniendo un sabor raro. Era un sabor muy fuerte los primeros días pero pensamos que iria remitiendo. A día de hoy, el café no sabe bien, se nota como un regusto raro. Muy mala experiencia. A pesar de que es nueva estoy pensando en cambiarla.

Un año después: ya no se nota el sabor raro y funciona correctamente. Es cómoda y fácil de usar.",María José,Revisado en España el 19 de agosto de 2019
Caferera,"4,0 de 5 estrellas",Me ha gustado su diseño y funcionalidad el cafe esta caliente con la jarra termo.,MARIBEL,Revisado en España el 6 de julio de 2019
Fácil manejo y robusta,"5,0 de 5 estrellas","Quería una cafetera de uso simple, robusta y estética para mi marido. Es cómoda de manejo y fácil limpieza.
El está encantado porque la cafetera cubre todas nuestras necesidades.",carmen,Revisado en España el 1 de marzo de 2019
Contento a medias,"3,0 de 5 estrellas",El diseño está bien pero la jarra no es fácil de encajar. La parte superior venía con un pequeño golpe antiestético.,Ignacio,Revisado en España el 21 de febrero de 2019
Bien,"4,0 de 5 estrellas",Cumple su cometido su la llenas mucho deja posos,Cliente Amazon,Revisado en España el 3 de febrero de 2019
Buena cafetera,"4,0 de 5 estrellas","Robusto. Bonito. Buen cafe. Para mi gusto, debería tener alguna forma de calentar el café más. No sigue caliente después de un tiempo. Mi única pega.",Justin Randal Peterson,Revisado en España el 11 de enero de 2019
"Su diseño, acabado y usabilidad","5,0 de 5 estrellas",Simplemente sencilla y magnífica,Enrique Hernández,Revisado en España el 7 de enero de 2019
Mi cafetera,"5,0 de 5 estrellas","Rápida, realiza café con aroma y buena temperatura.Su jarraconserva por largo tiempo el café caliente",Cliente Amazon,Revisado en España el 6 de enero de 2019
Que se apaga sola,"3,0 de 5 estrellas",Cafetera muy practica y fácil deusar,Cliente Amazon,Revisado en España el 5 de enero de 2019
Compra 10!,"5,0 de 5 estrellas","Hace el café rapidísimo en comparación con otras cafeteras de filtro que he tenido, y es muy cómoda para servir por su ancho mango.",Cliente Amazon,Revisado en España el 3 de junio de 2018
Elegante,"5,0 de 5 estrellas","Elegante cafetera con buena capacidad, sin artilugios, ni pantallitas, pero con un acabado magnífico. Correcta longitud del cable y funcionamiento como las demás. Ningún problema en este 1er año de funcionamiento.",T-Checker,Revisado en España el 26 de septiembre de 2016
Pipa,"1,0 de 5 estrellas",Muy mal el servicio técnico de la marca. lLa cafetera se ha estropeado a los 5 meses de su compra. Llevo un mes esperando a que contesten a la solicitud de reparación. Una decepción!!!!,Pipa,Revisado en España el 1 de junio de 2016
Muy buena.,"4,0 de 5 estrellas","Estupenda! Estoy muy contenta con ella,era lo que estaba buscando,el café exquisito!grcias,volvería a comprarla!
A mis amigos también le ha gustado mucho.",Cliente Amazon,Revisado en España el 19 de diciembre de 2015
Kleckerkanne,"2,0 de 5 estrellas","Wir haben die Maschine für das Wohnmobil gekauft, jetzt im Urlaub täglich im Einsatz.
Eigentlich nicht schlecht, nur die Kaffeekanne kleckert wie verrückt beim Einschenken.
Ohne Wischtuch kein Einschenken ohne zu kleckern möglich.",Mk,Revisado en Alemania el 1 de julio de 2024
Super Kaffeemaschine,"5,0 de 5 estrellas",Nutze die für mich,Ohrenklassiker,Revisado en Alemania el 18 de junio de 2024
Schlicht und elegant,"5,0 de 5 estrellas","Auch wenn vieles aus Plastik ist, es wirkt elegant. Die Maschine ist schlank und benötigt nicht so viel Platz auf der Arbeitsfläche. Die Kanne hält warm und tropft nicht. Alles wie es soll.
Klare Kaufempfehlung",Maya,Revisado en Alemania el 4 de mayo de 2024
Kaffeemaschine,"5,0 de 5 estrellas","Sehr gut.
Sie ist immer noch gut.
Immer wieder macht Spaß.
Danke, R.K.",Amazon Kunde,Revisado en Alemania el 17 de abril de 2024
Kann Kaffe kochen,"4,0 de 5 estrellas",Funktion und Design sowie Preis OK .,Dieter Jonas,Revisado en Alemania el 28 de marzo de 2024
Die Die Themoskanne hält die Kaffetemperatur über einen längeren Zeitraum.,"5,0 de 5 estrellas",Warmhaltefunktion ist o.K.,Ulrich Kaminski,Revisado en Alemania el 18 de marzo de 2024
Sehr Gut,"5,0 de 5 estrellas",Danke,nadja schlotgauer,Revisado en Alemania el 27 de febrero de 2024
Gute Maschine,"5,0 de 5 estrellas","Produkt entspricht meiner Erwartung, absolut ok",Thomas Kriz,Revisado en Alemania el 5 de enero de 2024
Satisfied,"4,0 de 5 estrellas","Basic, but well-made coffee maker that fulfils what it promises.

The elegant, compact design works well also in a small kitchen space.",Amazon Customer,Revisado en Alemania el 17 de diciembre de 2023
Kaffee schmeckt,"4,0 de 5 estrellas","Optik optimal, leiedr kein Dauerfiltereinsatz",Angelica von Jähniche,Revisado en Alemania el 17 de diciembre de 2023
Der Kaffee ist nur lauwarm!,"1,0 de 5 estrellas","Die Kaffeemaschine hat eine gute Qualität versprochen und sie nicht gehalten.
Der Kaffee ist nur lauwarm trotz Termoskanne.
Der Kundenservice von WMF funktioniert weder per Telefon noch Email",Amazon Kunde,Revisado en Alemania el 6 de diciembre de 2023
Einfache gute Filterkaffeemaschine,"5,0 de 5 estrellas",Endlich mal eine Kaffeekanne die beim eingießen nicht tröpfelt !,Rene,Revisado en Alemania el 18 de noviembre de 2023
Absolute Enttäuschung,"2,0 de 5 estrellas","Optisch schick, aber aus meiner Sicht unüberlegt geplant: Der Behälter für Wasser muss per Kanne befüllt werden und er ist dafür schlichtweg zu schmal. Aber viel schlimmer: Die Kanne tropft und kleckert. Ich habe schon tausende Tassen per Kanne befüllt, aber sowas habe ich noch nie erlebt. Katastrophe. Würde ich nie wieder kaufen.",Bill,Revisado en Alemania el 15 de octubre de 2023
Daumen hoch!,"5,0 de 5 estrellas",Seit über 2 Jahren täglich im Gebrauch. Nicht ein Mal gab es einen Grund zu meckern.,Katja55,Revisado en Alemania el 30 de septiembre de 2023
"I recomend not to buy it, desapointed with the brand, WMF it is not what it was.","1,0 de 5 estrellas","I recommend not to buy it, after 4 years, and it has had a normal usage (1 coffee breakfast per day) and it has gone. I bought it because of the brand, as I am a sustainable person, I don’t want to keep buying coffee machines every 4 years, therefore I am disappointed with this, I recommend to buy another brand.",Amazon Customer,Revisado en Alemania el 16 de agosto de 2023
Tropft,"3,0 de 5 estrellas","Leider tropft die Kaffeekanne beim eingießen. Sonst ist alles top. Wenn man ganz langsam gießt geht es. Besser keine Tischdecke, dafür Zewa zur Hand :)",Ralf,Revisado en Alemania el 29 de julio de 2023
Sehr zufrieden,"4,0 de 5 estrellas",Diese Filterkaffeemaschine ist sowohl optisch auch als funktional für mich super.,Cliente Amazon,Revisado en Alemania el 11 de julio de 2023
Defekt angekommen,"1,0 de 5 estrellas","Bereits vor der ersten Inbetriebnahme stellte ich fest, dass der Filtereinsatz nicht einrastete. Bei genauerer Betrachtung stellte ich fest, dass der dafür notwendige „Plastiknippel“ abgebrochen war.
Damit sofort retour….
Eine derart billige Verarbeitung hätte ich bei einem Markenprodukt in der Preisklasse nicht erwartet. Schade! Und gut, dass es schon direkt kaputt war, denn das KANN nicht länger halten! Wenn Filter „aufschwimmt“ und damit der Deckel nicht komplett schließt,kann der Rest letztlich auch nicht vernünftig funktionieren",Ludwig,Revisado en Alemania el 7 de julio de 2023
Nie wieder,"1,0 de 5 estrellas","Die erste Maschine musste ich umtauschen, da ein schnappmechanismus abgebrochen war. Ich finde die Maschine absolut umständlich. Sie lässt sich schlecht bzw. gar nicht reinigen und ist in der ganzen Handhabung umständlich. Man kann sie nicht auseinander bauen, um Einzelteile zu reinigen. Den Wasserbehälter kann man nicht mal auswischen.",O. Gräve,Revisado en Alemania el 1 de junio de 2023
Kein Vergleich,"3,0 de 5 estrellas",Wir hatten das Vorgängermodell viele Jahe und waren sehr zufrieden. Leider geht auch so etwas mal kaputt und muss ersetzt werden. Wir haben dann erneut eine Stelio von WMF gekauft. Die Maschine besteht aus viel mehr Kunststoff und wesentlich weniger Metall und der Wasserbehälter lässt sich nicht mehr abnehmen und befüllen. Hier der Sparfuchs wohl extrem zugeschlagen.Schade.,Dieter Wanta,Revisado en Alemania el 29 de mayo de 2023
